wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431478224,8,0,0,1,0,0
1776431479226,8,114,3975,61,147,0
1776431480225,8,174,8417,121,144,0
1776431481226,8,234,12785,181,147,0
1776431482224,8,294,17260,241,145,0
1776431483225,8,354,21831,301,145,0
1776431484225,8,414,26231,361,144,0
1776431485226,8,474,30487,421,143,0
1776431486225,8,534,34764,481,146,0
1776431487224,8,594,38967,541,147,0
1776431488225,8,654,43345,601,143,0
1776431489224,8,714,47569,661,144,0
1776431490226,8,774,51896,721,146,0
1776431491226,8,834,56146,781,147,0
1776431492226,8,894,60452,841,146,0
1776431493226,8,954,64991,901,146,0
1776431494224,8,1011,69311,959,152,0
1776431495226,8,1071,73881,1020,134,0
1776431496224,8,1131,78581,1079,151,0
1776431497225,8,1191,83384,1140,153,0
1776431498225,8,1251,88095,1200,156,0
1776431499226,8,1311,92672,1260,154,0
1776431500224,8,1371,97338,1319,150,0
1776431501226,8,1431,102002,1380,152,0
1776431502226,8,1491,106635,1440,152,0
1776431503225,8,1551,111132,1500,154,0
1776431504224,8,1611,115700,1559,136,0
1776431505225,8,1671,120272,1620,136,0
1776431506224,8,1731,125159,1679,152,0
1776431507226,8,1791,129818,1740,135,0
1776431508224,8,1851,134648,1799,137,0
1776431509225,8,1911,139430,1860,137,0
1776431510226,8,1971,144070,1920,134,0
1776431511224,8,2031,148658,1979,151,0
1776431512225,8,2091,153337,2040,136,0
1776431513225,8,2151,157925,2100,135,0
1776431514225,8,2211,162640,2160,154,0
1776431515223,8,2271,167208,2219,153,0
1776431516225,8,2331,171621,2280,134,0
1776431517224,8,2391,176541,2339,136,0
1776431518224,8,2451,181203,2399,151,0
1776431519224,8,2511,186023,2459,154,0
1776431520224,8,2571,190648,2519,154,0
1776431521225,8,2631,195289,2580,156,0
1776431522224,8,2691,199942,2639,151,0
1776431523226,8,2751,204561,2700,154,0
1776431524226,8,2811,209054,2760,152,0
1776431525224,8,2871,213681,2819,152,0
1776431526224,8,2931,218418,2879,152,0
1776431527225,8,2991,223051,2940,136,0
1776431528224,8,3051,227546,2999,151,0
1776431529225,8,3111,232138,3060,151,0
1776431530225,8,3171,236949,3120,136,0
1776431531224,8,3231,241782,3179,152,0
1776431532226,8,3291,246414,3240,154,0
1776431533225,8,3351,250989,3300,152,0
1776431534225,8,3411,255700,3360,151,0
1776431535224,8,3471,260353,3419,153,0
1776431536224,8,3531,264909,3480,137,0
1776431537225,8,3591,269653,3540,154,0
