wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431478115,6,0,0,1,0,0
1776431479115,6,105,3790,61,138,0
1776431480115,6,165,8214,121,154,0
1776431481116,6,225,12609,181,139,0
1776431482116,6,285,17047,241,154,0
1776431483117,6,345,21633,301,136,0
1776431484115,6,405,26037,361,138,0
1776431485117,6,465,30292,421,139,0
1776431486116,6,525,34583,481,157,0
1776431487115,6,585,38732,541,153,0
1776431488117,6,645,43104,601,138,0
1776431489118,6,705,47572,661,138,0
1776431490117,6,765,51865,721,153,0
1776431491116,6,825,55915,781,136,0
1776431492117,6,885,60238,841,136,0
1776431493117,6,945,64670,901,138,0
1776431494116,6,1005,69297,959,150,0
1776431495116,6,1065,73843,1019,152,0
1776431496118,6,1125,78532,1079,138,0
1776431497116,6,1185,83322,1139,157,0
1776431498117,6,1245,88056,1199,151,0
1776431499115,6,1305,92644,1259,150,0
1776431500116,6,1365,97299,1319,138,0
1776431501116,6,1425,101986,1379,135,0
1776431502116,6,1485,106636,1439,153,0
1776431503116,6,1545,111131,1499,135,0
1776431504117,6,1605,115695,1559,153,0
1776431505116,6,1665,120247,1619,135,0
1776431506116,6,1725,125129,1679,154,0
1776431507117,6,1785,129778,1739,150,0
1776431508117,6,1845,134613,1799,154,0
1776431509116,6,1905,139363,1859,150,0
1776431510116,6,1965,144042,1919,137,0
1776431511116,6,2025,148618,1979,153,0
1776431512117,6,2085,153258,2039,135,0
1776431513116,6,2145,157883,2099,137,0
1776431514116,6,2205,162600,2159,151,0
1776431515117,6,2265,167156,2219,152,0
1776431516116,6,2325,171579,2279,152,0
1776431517116,6,2385,176463,2339,153,0
1776431518116,6,2445,181137,2399,154,0
1776431519115,6,2505,185954,2459,152,0
1776431520116,6,2565,190620,2519,151,0
1776431521116,6,2625,195246,2579,151,0
1776431522116,6,2685,199929,2639,153,0
1776431523116,6,2745,204538,2699,151,0
1776431524117,6,2805,209071,2759,150,0
1776431525117,6,2865,213668,2819,155,0
1776431526116,6,2925,218391,2879,138,0
1776431527117,6,2985,223034,2939,155,0
1776431528117,6,3045,227533,2999,135,0
1776431529117,6,3105,232101,3059,152,0
1776431530115,6,3165,236887,3119,139,0
1776431531117,6,3225,241741,3179,136,0
1776431532117,6,3285,246369,3239,152,0
1776431533115,6,3345,250961,3299,156,0
1776431534116,6,3405,255643,3359,151,0
1776431535115,6,3465,260307,3419,151,0
1776431536116,6,3525,264840,3479,133,0
1776431537116,6,3585,269600,3539,154,0
