wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431478172,7,0,0,1,0,0
1776431479175,7,111,3932,61,147,0
1776431480173,7,171,8365,121,147,0
1776431481174,7,231,12750,181,147,0
1776431482174,7,291,17212,241,148,0
1776431483175,7,351,21796,301,147,0
1776431484173,7,411,26199,361,144,0
1776431485174,7,471,30446,421,148,0
1776431486173,7,531,34724,481,148,0
1776431487173,7,591,38904,541,145,0
1776431488174,7,651,43290,601,148,0
1776431489175,7,711,47523,661,146,0
1776431490173,7,771,51832,721,144,0
1776431491175,7,831,56093,781,146,0
1776431492174,7,891,60401,841,149,0
1776431493174,7,951,64906,901,148,0
1776431494175,7,1008,69256,959,152,0
1776431495174,7,1068,73814,1019,153,0
1776431496175,7,1128,78507,1080,132,0
1776431497173,7,1188,83299,1139,133,0
1776431498173,7,1248,88027,1199,155,0
1776431499174,7,1308,92610,1259,152,0
1776431500174,7,1368,97273,1319,135,0
1776431501174,7,1428,101944,1379,151,0
1776431502174,7,1488,106587,1439,137,0
1776431503174,7,1548,111082,1499,155,0
1776431504175,7,1608,115649,1560,138,0
1776431505173,7,1668,120216,1619,156,0
1776431506173,7,1728,125096,1679,154,0
1776431507172,7,1788,129749,1739,154,0
1776431508174,7,1848,134582,1799,136,0
1776431509173,7,1908,139349,1859,153,0
1776431510174,7,1968,144011,1919,152,0
1776431511174,7,2028,148594,1979,135,0
1776431512173,7,2088,153250,2039,137,0
1776431513175,7,2148,157849,2100,152,0
1776431514174,7,2208,162570,2159,152,0
1776431515173,7,2268,167133,2219,155,0
1776431516172,7,2328,171550,2279,152,0
1776431517172,7,2388,176453,2339,153,0
1776431518174,7,2448,181122,2399,136,0
1776431519173,7,2508,185935,2459,135,0
1776431520174,7,2568,190586,2519,135,0
1776431521174,7,2628,195219,2579,135,0
1776431522172,7,2688,199887,2639,137,0
1776431523173,7,2748,204495,2699,153,0
1776431524172,7,2808,209014,2759,136,0
1776431525172,7,2868,213625,2819,138,0
1776431526174,7,2928,218362,2879,154,0
1776431527174,7,2988,223005,2939,135,0
1776431528173,7,3048,227486,2999,137,0
1776431529172,7,3108,232071,3059,152,0
1776431530172,7,3168,236870,3119,136,0
1776431531174,7,3228,241713,3180,136,0
1776431532174,7,3288,246350,3239,151,0
1776431533172,7,3348,250926,3299,136,0
1776431534172,7,3408,255623,3359,152,0
1776431535174,7,3468,260287,3419,135,0
1776431536174,7,3528,264817,3479,154,0
1776431537172,7,3588,269578,3539,152,0
