wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431477892,2,0,0,1,0,0
1776431478894,2,93,3268,61,143,0
1776431479893,2,153,7644,121,142,0
1776431480895,2,213,12045,181,143,0
1776431481894,2,273,16473,241,141,0
1776431482892,2,333,21002,301,145,0
1776431483893,2,393,25404,361,144,0
1776431484893,2,453,29697,421,145,0
1776431485894,2,513,33986,481,143,0
1776431486894,2,573,38113,541,143,0
1776431487894,2,633,42474,601,143,0
1776431488895,2,693,46782,661,143,0
1776431489893,2,753,50977,721,141,0
1776431490893,2,813,55282,781,142,0
1776431491894,2,873,59660,841,142,0
1776431492893,2,933,63963,901,143,0
1776431493893,2,993,68700,961,144,0
1776431494894,2,1050,73169,1020,160,0
1776431495893,2,1110,77664,1080,153,0
1776431496892,2,1170,82420,1140,137,0
1776431497894,2,1233,87461,1200,136,0
1776431498894,2,1293,92040,1260,151,0
1776431499893,2,1350,96658,1320,152,0
1776431500895,2,1413,101362,1380,136,0
1776431501894,2,1470,105768,1440,138,0
1776431502893,2,1530,110290,1500,135,0
1776431503892,2,1590,114850,1560,151,0
1776431504892,2,1650,119360,1620,153,0
1776431505895,2,1713,124410,1680,136,0
1776431506894,2,1770,129114,1740,152,0
1776431507893,2,1830,133891,1800,135,0
1776431508892,2,1890,138650,1860,136,0
1776431509894,2,1950,143377,1920,136,0
1776431510894,2,2013,147933,1980,150,0
1776431511892,2,2070,152511,2040,150,0
1776431512893,2,2130,157236,2100,152,0
1776431513893,2,2193,161712,2160,150,0
1776431514893,2,2250,166247,2220,152,0
1776431515893,2,2310,170946,2280,149,0
1776431516893,2,2373,175497,2340,151,0
1776431517894,2,2433,180480,2400,133,0
1776431518892,2,2490,185035,2460,152,0
1776431519892,2,2553,189775,2520,148,0
1776431520894,2,2613,194574,2580,150,0
1776431521893,2,2673,199136,2640,151,0
1776431522895,2,2733,203914,2700,153,0
1776431523894,2,2793,208486,2760,151,0
1776431524894,2,2853,212757,2820,151,0
1776431525892,2,2910,217452,2880,153,0
1776431526893,2,2970,222130,2940,149,0
1776431527892,2,3030,226682,3000,150,0
1776431528893,2,3090,231441,3060,154,0
1776431529895,2,3153,236175,3120,153,0
1776431530892,2,3210,241028,3180,135,0
1776431531892,2,3270,245630,3240,133,0
1776431532893,2,3333,250039,3300,133,0
1776431533892,2,3390,254942,3360,153,0
1776431534892,2,3450,259364,3420,155,0
1776431535894,2,3513,264146,3480,135,0
1776431536893,2,3573,268671,3540,150,0
