wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429735448,1,0,0,1,0,0
1776429736449,1,93,998,61,42,19
1776429737449,1,153,2018,121,41,32
1776429738449,1,213,3038,181,45,32
1776429739449,1,273,4058,241,43,32
1776429740449,1,333,5078,301,43,32
1776429741449,1,393,6098,361,46,32
1776429742449,1,453,7118,421,45,32
1776429743449,1,513,8138,481,43,32
1776429744449,1,573,9158,541,43,32
1776429745450,1,633,10178,601,45,32
1776429746449,1,693,11198,661,44,32
1776429747450,1,753,12218,721,45,32
1776429748448,1,813,13238,781,42,32
1776429749449,1,873,14258,841,44,32
1776429750450,1,933,15278,901,45,32
1776429751450,1,993,16298,961,44,32
1776429752449,1,1053,17318,1021,42,32
1776429753449,1,1113,18338,1081,44,32
1776429754451,1,1173,19358,1141,45,32
1776429755448,1,1233,20378,1201,46,32
1776429756449,1,1293,21398,1261,45,32
1776429757449,1,1353,22418,1321,45,32
1776429758450,1,1413,23438,1381,45,32
1776429759448,1,1473,24458,1441,43,32
1776429760450,1,1533,25478,1501,45,32
1776429761449,1,1593,26498,1561,45,32
1776429762448,1,1653,27518,1621,43,32
1776429763449,1,1713,28538,1681,44,32
1776429764449,1,1773,29558,1741,43,32
1776429765450,1,1833,30578,1801,42,32
1776429766448,1,1893,31598,1861,42,32
1776429767448,1,1953,32618,1921,45,32
1776429768450,1,2013,33638,1981,44,32
1776429769449,1,2073,34658,2041,45,32
1776429770449,1,2133,35678,2101,45,32
1776429771448,1,2193,36698,2161,44,32
1776429772448,1,2253,37718,2221,42,32
1776429773449,1,2313,38738,2281,45,32
1776429774450,1,2373,39758,2341,42,32
1776429775449,1,2433,40778,2401,44,32
1776429776450,1,2493,41798,2461,45,32
1776429777449,1,2553,42818,2521,46,32
1776429778449,1,2613,43838,2581,45,32
1776429779449,1,2673,44858,2641,44,32
1776429780449,1,2733,45878,2701,43,32
1776429781448,1,2793,46898,2761,44,32
1776429782449,1,2853,47918,2821,43,32
1776429783449,1,2913,48938,2881,45,32
1776429784449,1,2973,49958,2941,45,32
1776429785448,1,3033,50978,3001,43,32
1776429786448,1,3093,51998,3061,43,32
1776429787447,1,3153,53018,3121,46,32
1776429788447,1,3213,54038,3181,45,32
1776429789446,1,3273,55058,3241,45,32
1776429790445,1,3333,56078,3301,43,32
1776429791447,1,3393,57098,3361,45,32
1776429792445,1,3453,58118,3421,42,32
1776429793445,1,3513,59138,3481,42,32
1776429794446,1,3573,60158,3541,46,32
