wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429735493,2,0,0,1,0,0
1776429736494,2,96,1020,61,50,20
1776429737494,2,156,2040,121,50,32
1776429738493,2,216,3060,181,48,32
1776429739493,2,276,4080,241,51,32
1776429740495,2,336,5100,301,48,32
1776429741495,2,396,6120,361,51,32
1776429742493,2,456,7140,421,51,32
1776429743495,2,516,8160,481,48,32
1776429744493,2,576,9180,541,49,32
1776429745494,2,636,10200,601,48,32
1776429746493,2,696,11220,661,49,32
1776429747494,2,756,12240,721,48,32
1776429748493,2,816,13260,781,47,32
1776429749495,2,876,14280,841,51,32
1776429750495,2,936,15300,901,50,32
1776429751495,2,996,16320,961,48,32
1776429752493,2,1056,17340,1021,48,32
1776429753493,2,1116,18360,1081,52,32
1776429754495,2,1176,19380,1141,49,32
1776429755495,2,1236,20400,1201,49,32
1776429756495,2,1296,21420,1261,50,32
1776429757493,2,1356,22440,1321,50,32
1776429758494,2,1416,23460,1381,48,32
1776429759492,2,1476,24480,1441,50,32
1776429760494,2,1536,25500,1501,50,32
1776429761494,2,1596,26520,1561,50,32
1776429762494,2,1656,27540,1621,50,32
1776429763494,2,1716,28560,1681,49,32
1776429764495,2,1776,29580,1741,48,32
1776429765494,2,1836,30600,1801,51,32
1776429766493,2,1896,31620,1861,49,32
1776429767493,2,1956,32640,1921,49,32
1776429768493,2,2016,33660,1981,48,32
1776429769493,2,2076,34680,2041,50,32
1776429770493,2,2136,35700,2101,47,32
1776429771494,2,2196,36720,2161,50,32
1776429772494,2,2256,37740,2221,50,32
1776429773494,2,2316,38760,2281,50,32
1776429774493,2,2376,39780,2341,48,32
1776429775493,2,2436,40800,2401,50,32
1776429776495,2,2496,41820,2461,48,32
1776429777494,2,2556,42840,2521,48,32
1776429778495,2,2616,43860,2581,50,32
1776429779493,2,2676,44880,2641,48,32
1776429780494,2,2736,45900,2701,50,32
1776429781493,2,2796,46920,2761,50,32
1776429782494,2,2856,47940,2821,49,32
1776429783494,2,2916,48960,2881,48,32
1776429784493,2,2976,49980,2941,50,32
1776429785494,2,3036,51000,3001,50,32
1776429786493,2,3096,52020,3061,50,32
1776429787491,2,3156,53040,3121,48,32
1776429788492,2,3216,54060,3181,49,32
1776429789490,2,3276,55080,3241,48,32
1776429790490,2,3336,56100,3301,49,32
1776429791492,2,3396,57120,3361,50,32
1776429792491,2,3456,58140,3421,50,32
1776429793490,2,3516,59160,3481,49,32
1776429794492,2,3576,60180,3541,49,32
