wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430665980,2,0,0,1,0,0
1776430666982,2,90,1143,61,240,0
1776430667983,2,150,2376,121,254,0
1776430668980,2,210,3698,181,244,0
1776430669981,2,270,4963,241,239,0
1776430670980,2,330,6177,301,242,0
1776430671980,2,390,7455,361,240,0
1776430672981,2,450,8738,421,242,0
1776430673982,2,510,10005,481,237,0
1776430674981,2,570,11286,541,242,0
1776430675982,2,630,12531,601,241,0
1776430676980,2,690,13815,661,242,0
1776430677981,2,750,15099,721,240,0
1776430678981,2,810,16360,781,239,0
1776430679979,2,870,17620,841,239,0
1776430680980,2,930,18901,901,240,0
