wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431540099,5,0,0,1,0,0
1776431541102,5,102,3585,61,139,0
1776431542102,5,162,7971,121,139,0
1776431543100,5,222,12309,181,137,0
1776431544100,5,282,16812,241,139,0
1776431545101,5,342,21008,301,138,0
1776431546100,5,402,25736,361,138,0
1776431547100,5,462,30267,421,138,0
1776431548099,5,522,34744,481,137,0
1776431549102,5,582,39132,541,140,0
1776431550102,5,642,43391,601,136,0
1776431551101,5,702,47558,661,140,0
1776431552100,5,762,52050,721,137,0
1776431553101,5,822,56536,781,139,0
1776431554100,5,882,61011,841,135,0
1776431555100,5,942,65492,901,136,0
1776431556102,5,1002,70168,961,138,0
1776431557102,5,1062,74539,1021,138,0
1776431558101,5,1122,78933,1081,156,0
1776431559100,5,1182,83480,1141,138,0
1776431560100,5,1242,88225,1201,136,0
1776431561100,5,1302,92918,1261,148,0
1776431562100,5,1362,97544,1321,146,0
1776431563101,5,1422,102263,1381,150,0
1776431564100,5,1482,106862,1441,148,0
1776431565099,5,1542,111396,1501,147,0
1776431566100,5,1602,116131,1561,145,0
1776431567100,5,1662,120659,1621,147,0
1776431568102,5,1722,125559,1681,146,0
1776431569100,5,1782,130366,1741,150,0
1776431570100,5,1842,135118,1801,151,0
1776431571100,5,1902,139774,1861,149,0
1776431572099,5,1962,144211,1921,149,0
1776431573101,5,2022,148662,1981,145,0
1776431574100,5,2082,153166,2041,147,0
1776431575101,5,2142,157781,2101,146,0
1776431576100,5,2202,162482,2161,146,0
1776431577101,5,2262,167020,2221,148,0
1776431578100,5,2322,171593,2281,148,0
1776431579101,5,2382,175997,2341,151,0
1776431580101,5,2442,180568,2401,148,0
1776431581100,5,2502,185010,2461,150,0
1776431582101,5,2562,189528,2521,148,0
1776431583101,5,2622,193886,2581,148,0
1776431584100,5,2682,198440,2641,150,0
1776431585102,5,2742,202939,2701,149,0
1776431586101,5,2802,207134,2761,148,0
1776431587099,5,2862,211557,2821,149,0
1776431588101,5,2922,215728,2881,151,0
1776431589099,5,2982,220259,2941,149,0
1776431590101,5,3042,224686,3001,149,0
1776431591099,5,3102,228945,3061,148,0
1776431592100,5,3162,233424,3121,147,0
1776431593101,5,3222,237815,3181,148,0
1776431594101,5,3282,242421,3241,149,0
1776431595101,5,3342,246722,3301,146,0
1776431596101,5,3402,251573,3361,151,0
1776431597100,5,3462,256239,3421,148,0
1776431598099,5,3522,260974,3481,147,0
1776431599102,5,3582,265568,3541,151,0
