wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431540039,4,0,0,1,0,0
1776431541040,4,99,3469,61,148,0
1776431542040,4,159,7852,121,148,0
1776431543041,4,219,12158,181,148,0
1776431544039,4,279,16678,241,148,0
1776431545039,4,339,20863,301,149,0
1776431546040,4,399,25579,361,148,0
1776431547040,4,459,30098,421,147,0
1776431548040,4,519,34588,481,151,0
1776431549040,4,579,38986,541,150,0
1776431550041,4,639,43250,601,150,0
1776431551040,4,699,47408,661,149,0
1776431552039,4,759,51884,721,152,0
1776431553041,4,819,56374,781,150,0
1776431554041,4,879,60855,841,148,0
1776431555041,4,939,65327,901,149,0
1776431556040,4,999,70017,961,149,0
1776431557041,4,1059,74403,1021,149,0
1776431558039,4,1119,78790,1081,150,0
1776431559040,4,1179,83321,1141,148,0
1776431560039,4,1239,88084,1201,150,0
1776431561041,4,1299,92759,1260,153,0
1776431562039,4,1359,97403,1320,136,0
1776431563040,4,1419,102116,1380,135,0
1776431564039,4,1479,106729,1440,136,0
1776431565039,4,1539,111234,1500,154,0
1776431566040,4,1599,115976,1560,151,0
1776431567041,4,1659,120500,1620,137,0
1776431568039,4,1719,125389,1680,139,0
1776431569041,4,1779,130209,1740,138,0
1776431570040,4,1839,134945,1800,135,0
1776431571040,4,1899,139618,1860,152,0
1776431572041,4,1959,144049,1920,134,0
1776431573041,4,2019,148511,1980,153,0
1776431574040,4,2079,152996,2040,152,0
1776431575040,4,2139,157625,2100,152,0
1776431576040,4,2199,162302,2160,154,0
1776431577041,4,2259,166856,2220,151,0
1776431578041,4,2319,171453,2280,135,0
1776431579047,4,2379,175845,2341,154,0
1776431580040,4,2439,180422,2400,153,0
1776431581038,4,2499,184871,2460,138,0
1776431582038,4,2559,189390,2520,136,0
1776431583039,4,2619,193750,2580,152,0
1776431584038,4,2679,198288,2640,136,0
1776431585041,4,2739,202817,2700,136,0
1776431586040,4,2799,207011,2760,156,0
1776431587039,4,2859,211429,2820,136,0
1776431588038,4,2919,215598,2880,140,0
1776431589039,4,2979,220114,2940,154,0
1776431590039,4,3039,224555,3000,142,0
1776431591040,4,3099,228789,3060,154,0
1776431592041,4,3159,233280,3120,157,0
1776431593039,4,3219,237637,3180,137,0
1776431594039,4,3279,242280,3240,155,0
1776431595040,4,3339,246543,3300,144,0
1776431596040,4,3399,251418,3360,137,0
1776431597039,4,3459,256070,3420,141,0
1776431598040,4,3519,260807,3480,137,0
1776431599039,4,3579,265409,3540,140,0
