wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431540149,6,0,0,1,0,0
1776431541151,6,105,3700,61,138,0
1776431542150,6,165,8071,121,138,0
1776431543151,6,225,12430,181,138,0
1776431544150,6,285,16923,241,141,0
1776431545149,6,345,21135,301,137,0
1776431546151,6,405,25868,361,136,0
1776431547149,6,465,30404,421,139,0
1776431548149,6,525,34879,481,155,0
1776431549149,6,585,39259,541,138,0
1776431550149,6,645,43512,601,140,0
1776431551151,6,705,47694,661,139,0
1776431552149,6,765,52195,721,135,0
1776431553149,6,825,56678,781,138,0
1776431554151,6,885,61149,841,139,0
1776431555149,6,945,65637,901,137,0
1776431556149,6,1005,70309,961,140,0
1776431557150,6,1065,74656,1021,139,0
1776431558149,6,1125,79057,1081,138,0
1776431559151,6,1185,83620,1141,138,0
1776431560149,6,1245,88348,1201,137,0
1776431561149,6,1305,93068,1261,149,0
1776431562150,6,1365,97665,1321,149,0
1776431563150,6,1425,102391,1381,150,0
1776431564149,6,1485,106976,1441,150,0
1776431565150,6,1545,111528,1501,147,0
1776431566150,6,1605,116266,1561,150,0
1776431567150,6,1665,120799,1621,149,0
1776431568149,6,1725,125710,1681,148,0
1776431569150,6,1785,130504,1741,149,0
1776431570151,6,1845,135262,1801,147,0
1776431571149,6,1905,139908,1861,149,0
1776431572150,6,1965,144357,1921,149,0
1776431573151,6,2025,148796,1981,149,0
1776431574150,6,2085,153317,2041,151,0
1776431575150,6,2145,157917,2101,149,0
1776431576149,6,2205,162643,2161,148,0
1776431577150,6,2265,167165,2221,149,0
1776431578150,6,2325,171724,2281,148,0
1776431579150,6,2385,176141,2341,153,0
1776431580149,6,2445,180695,2401,149,0
1776431581150,6,2505,185135,2461,151,0
1776431582149,6,2565,189640,2521,150,0
1776431583149,6,2625,194004,2581,151,0
1776431584149,6,2685,198571,2641,151,0
1776431585149,6,2745,203042,2701,149,0
1776431586150,6,2805,207238,2761,149,0
1776431587150,6,2865,211655,2821,149,0
1776431588150,6,2925,215835,2881,149,0
1776431589151,6,2985,220387,2941,152,0
1776431590150,6,3045,224798,3001,149,0
1776431591149,6,3105,229075,3061,151,0
1776431592150,6,3165,233539,3121,150,0
1776431593152,6,3225,237971,3181,148,0
1776431594150,6,3285,242543,3241,149,0
1776431595150,6,3345,246882,3301,151,0
1776431596149,6,3405,251709,3361,152,0
1776431597150,6,3465,256390,3421,151,0
1776431598150,6,3525,261121,3481,151,0
1776431599149,6,3585,265708,3541,154,0
