wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431540260,8,0,0,1,0,0
1776431541261,8,114,3914,61,144,0
1776431542262,8,174,8233,121,145,0
1776431543260,8,234,12650,181,145,0
1776431544260,8,294,17076,241,142,0
1776431545261,8,354,21375,301,146,0
1776431546261,8,414,26080,361,146,0
1776431547261,8,474,30649,421,144,0
1776431548260,8,534,35095,481,145,0
1776431549261,8,594,39470,541,145,0
1776431550261,8,654,43719,601,146,0
1776431551260,8,714,47953,661,146,0
1776431552261,8,774,52484,721,146,0
1776431553260,8,834,56958,781,145,0
1776431554260,8,894,61423,841,143,0
1776431555261,8,954,65960,901,147,0
1776431556260,8,1014,70559,961,145,0
1776431557261,8,1074,74887,1021,142,0
1776431558262,8,1134,79306,1081,142,0
1776431559261,8,1194,83909,1141,144,0
1776431560260,8,1251,88354,1200,185,0
1776431561259,8,1311,93126,1260,153,0
1776431562260,8,1371,97694,1320,155,0
1776431563260,8,1431,102419,1380,155,0
1776431564261,8,1491,106965,1440,137,0
1776431565261,8,1551,111553,1500,154,0
1776431566259,8,1611,116279,1560,138,0
1776431567260,8,1671,120830,1620,137,0
1776431568262,8,1731,125770,1681,152,0
1776431569260,8,1791,130542,1740,153,0
1776431570262,8,1851,135317,1801,154,0
1776431571260,8,1911,139918,1860,154,0
1776431572260,8,1971,144399,1920,152,0
1776431573260,8,2031,148824,1980,136,0
1776431574259,8,2091,153391,2040,135,0
1776431575261,8,2151,157963,2101,137,0
1776431576260,8,2211,162701,2160,133,0
1776431577262,8,2271,167217,2221,138,0
1776431578260,8,2331,171747,2280,154,0
1776431579260,8,2391,176188,2340,151,0
1776431580261,8,2451,180732,2400,154,0
1776431581260,8,2511,185158,2460,152,0
1776431582260,8,2571,189625,2520,153,0
1776431583261,8,2631,194002,2580,137,0
1776431584261,8,2691,198618,2640,139,0
1776431585261,8,2751,203020,2700,153,0
1776431586259,8,2811,207213,2760,138,0
1776431587262,8,2871,211612,2821,138,0
1776431588261,8,2931,215805,2880,152,0
1776431589261,8,2991,220397,2941,152,0
1776431590262,8,3051,224773,3001,140,0
1776431591260,8,3111,229097,3060,153,0
1776431592260,8,3171,233537,3120,140,0
1776431593259,8,3231,238026,3180,137,0
1776431594261,8,3291,242544,3241,141,0
1776431595261,8,3351,246960,3301,152,0
1776431596261,8,3411,251742,3360,152,0
1776431597261,8,3471,256449,3421,137,0
1776431598262,8,3531,261179,3481,137,0
1776431599260,8,3591,265749,3540,138,0
