wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430107752,1,0,0,1,0,0
1776430108753,1,96,998,61,148,19
1776430109753,1,156,2018,121,154,32
1776430110753,1,216,3038,181,153,32
1776430111754,1,276,4058,241,151,32
1776430112753,1,336,5078,301,151,32
1776430113753,1,396,6098,361,152,32
1776430114754,1,456,7118,421,153,32
1776430115754,1,516,8138,481,151,32
1776430116753,1,576,9158,541,152,32
1776430117754,1,636,10178,601,150,32
1776430118754,1,696,11198,661,151,32
1776430119752,1,756,12218,721,150,32
1776430120754,1,816,13238,781,151,32
1776430121754,1,876,14258,841,152,32
1776430122753,1,936,15278,901,149,32
1776430123754,1,996,16298,961,152,32
1776430124753,1,1056,17318,1021,153,32
1776430125754,1,1116,18338,1081,151,32
1776430126754,1,1176,19358,1141,151,32
1776430127754,1,1236,20378,1200,154,32
1776430128754,1,1296,21398,1260,151,32
1776430129753,1,1356,22418,1320,152,32
1776430130753,1,1416,23438,1380,148,32
1776430131754,1,1476,24458,1440,149,32
1776430132754,1,1536,25478,1500,149,32
1776430133755,1,1596,26498,1560,152,32
1776430134753,1,1656,27518,1620,150,32
1776430135754,1,1716,28538,1680,151,32
1776430136754,1,1776,29558,1740,155,32
1776430137754,1,1836,30578,1800,151,32
1776430138754,1,1896,31598,1860,153,32
1776430139754,1,1956,32618,1920,151,32
1776430140753,1,2016,33638,1980,151,32
1776430141754,1,2076,34658,2040,153,32
1776430142753,1,2136,35678,2100,151,32
1776430143754,1,2196,36698,2160,151,32
1776430144754,1,2256,37718,2220,152,32
1776430145753,1,2316,38738,2280,150,32
1776430146753,1,2376,39758,2340,152,32
1776430147754,1,2436,40778,2400,151,32
1776430148753,1,2496,41798,2460,152,32
1776430149753,1,2556,42818,2520,153,32
1776430150753,1,2616,43838,2580,151,32
1776430151753,1,2676,44858,2640,153,32
1776430152754,1,2736,45878,2700,152,32
1776430153754,1,2796,46898,2760,150,32
1776430154754,1,2856,47918,2820,153,32
1776430155755,1,2916,48938,2880,150,32
1776430156754,1,2976,49958,2940,151,32
1776430157753,1,3036,50978,3000,150,32
1776430158754,1,3096,51998,3060,151,32
1776430159752,1,3156,53018,3120,152,32
1776430160752,1,3216,54038,3180,150,32
1776430161754,1,3276,55058,3240,150,32
1776430162753,1,3336,56078,3300,150,32
1776430163753,1,3396,57098,3360,152,32
1776430164754,1,3456,58118,3420,149,32
1776430165754,1,3516,59138,3480,150,32
1776430166753,1,3576,60158,3540,151,32
