wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430231763,2,0,0,1,0,0
1776430232764,2,93,1141,61,148,0
1776430233763,2,153,2382,121,149,0
1776430234765,2,213,3700,181,149,0
1776430235763,2,273,4975,241,151,0
1776430236764,2,333,6222,301,148,0
1776430237764,2,393,7512,361,147,0
1776430238763,2,453,8795,421,145,0
1776430239763,2,513,10064,481,149,0
1776430240763,2,573,11312,541,149,0
1776430241764,2,633,12575,601,150,0
1776430242764,2,693,13826,661,149,0
1776430243763,2,753,15105,721,151,0
1776430244765,2,813,16301,781,147,0
1776430245765,2,873,17543,841,150,0
1776430246764,2,933,18831,901,150,0
1776430247764,2,993,20116,961,148,0
1776430248764,2,1053,21370,1021,150,0
1776430249765,2,1113,22683,1081,147,0
1776430250763,2,1173,24025,1141,150,0
1776430251763,2,1233,25367,1201,148,0
1776430252763,2,1293,26708,1261,151,0
1776430253764,2,1353,28039,1321,149,0
1776430254764,2,1413,29368,1381,147,0
1776430255763,2,1473,30725,1441,149,0
1776430256763,2,1533,32090,1501,147,0
1776430257763,2,1593,33408,1561,148,0
1776430258763,2,1653,34734,1621,147,0
1776430259765,2,1713,36101,1681,149,0
1776430260763,2,1773,37438,1741,147,0
1776430261765,2,1833,38717,1801,149,0
1776430262765,2,1893,40053,1861,150,0
1776430263764,2,1953,41395,1921,148,0
1776430264763,2,2013,42729,1981,151,0
1776430265765,2,2073,44065,2041,150,0
1776430266763,2,2133,45370,2101,147,0
1776430267763,2,2193,46713,2161,148,0
1776430268764,2,2253,48056,2221,150,0
1776430269765,2,2313,49381,2281,150,0
1776430270763,2,2373,50699,2341,150,0
1776430271764,2,2433,52036,2401,148,0
1776430272763,2,2493,53407,2461,149,0
1776430273765,2,2553,54747,2521,151,0
1776430274764,2,2613,56074,2581,149,0
1776430275763,2,2673,57434,2641,147,0
1776430276763,2,2733,58787,2701,152,0
1776430277765,2,2793,60123,2761,151,0
1776430278764,2,2853,61443,2821,148,0
1776430279764,2,2913,62779,2881,151,0
1776430280763,2,2973,64122,2941,150,0
1776430281763,2,3033,65479,3001,147,0
1776430282765,2,3093,66791,3061,149,0
1776430283764,2,3153,68111,3121,148,0
1776430284763,2,3213,69472,3181,150,0
1776430285764,2,3273,70815,3241,148,0
1776430286762,2,3333,72127,3301,150,0
1776430287763,2,3393,73449,3361,147,0
1776430288764,2,3453,74781,3421,148,0
1776430289764,2,3513,76125,3481,149,0
1776430290764,2,3573,77465,3541,148,0
