wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431353966,3,0,0,1,0,0
1776431354968,3,102,3286,61,145,14
1776431355968,3,162,6946,121,145,32
1776431356969,3,222,10606,181,143,32
1776431357966,3,282,14266,241,144,32
1776431358966,3,342,17926,301,144,32
1776431359968,3,402,21586,361,144,32
1776431360968,3,462,25246,421,144,32
1776431361968,3,522,28906,481,145,32
1776431362967,3,582,32566,541,143,32
1776431363968,3,642,36226,601,146,32
1776431364967,3,702,39886,661,144,32
1776431365968,3,762,43546,721,143,32
1776431366968,3,822,47206,781,142,32
1776431367967,3,882,50866,841,145,32
1776431368968,3,942,54526,901,143,32
1776431369968,3,1002,58186,961,144,32
1776431370968,3,1062,61846,1021,145,32
1776431371967,3,1122,65506,1081,147,32
1776431372968,3,1182,69166,1141,145,32
1776431373968,3,1242,72826,1201,145,32
1776431374968,3,1302,76486,1261,146,32
1776431375967,3,1362,80146,1321,144,32
1776431376967,3,1422,83806,1381,144,32
1776431377968,3,1482,87466,1441,143,32
1776431378966,3,1542,91126,1500,141,32
1776431379968,3,1602,94786,1561,142,32
1776431380967,3,1662,98446,1620,144,32
1776431381968,3,1722,102106,1681,144,32
1776431382967,3,1782,105766,1740,143,32
1776431383967,3,1842,109426,1800,142,32
1776431384969,3,1902,113086,1861,144,32
1776431385967,3,1962,116746,1920,142,32
1776431386967,3,2022,120406,1980,142,32
1776431387967,3,2082,124066,2040,145,32
1776431388968,3,2142,127726,2101,143,32
1776431389968,3,2202,131386,2161,143,32
1776431390967,3,2262,135046,2220,142,32
1776431391968,3,2322,138706,2281,145,32
1776431392967,3,2382,142366,2340,144,32
1776431393968,3,2442,146026,2401,143,32
1776431394966,3,2502,149686,2460,144,32
1776431395966,3,2562,153346,2520,143,32
1776431396967,3,2622,157006,2580,149,32
1776431397967,3,2682,160666,2640,143,32
1776431398968,3,2742,164326,2701,142,32
1776431399968,3,2802,167986,2761,145,32
1776431400966,3,2862,171646,2820,143,32
1776431401967,3,2922,175306,2880,143,32
1776431402966,3,2982,178966,2940,145,32
1776431403967,3,3042,182626,3000,141,32
1776431404966,3,3102,186286,3060,146,32
1776431405966,3,3162,189946,3120,144,32
1776431406967,3,3222,193606,3180,142,32
1776431407967,3,3282,197266,3240,143,32
1776431408967,3,3342,200926,3300,143,32
1776431409968,3,3402,204586,3361,145,32
1776431410966,3,3462,208246,3420,143,32
1776431411967,3,3522,211906,3480,142,32
1776431412968,3,3582,215566,3541,145,32
