wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431354021,4,0,0,1,0,0
1776431355022,4,105,3396,61,137,15
1776431356022,4,165,7056,121,140,32
1776431357021,4,225,10716,181,139,32
1776431358023,4,285,14376,241,138,32
1776431359021,4,345,18036,301,140,32
1776431360024,4,405,21696,361,137,32
1776431361021,4,465,25356,421,139,32
1776431362024,4,525,29016,481,139,32
1776431363023,4,585,32676,541,139,32
1776431364024,4,645,36336,601,137,32
1776431365023,4,705,39996,661,139,32
1776431366022,4,765,43656,721,140,32
1776431367021,4,825,47316,781,139,32
1776431368023,4,885,50976,841,141,32
1776431369023,4,945,54636,901,139,32
1776431370023,4,1005,58296,961,136,32
1776431371021,4,1065,61956,1021,142,32
1776431372023,4,1125,65616,1081,139,32
1776431373024,4,1185,69276,1141,139,32
1776431374021,4,1245,72936,1201,140,32
1776431375024,4,1305,76596,1261,139,32
1776431376022,4,1365,80256,1321,138,32
1776431377023,4,1425,83916,1381,139,32
1776431378023,4,1485,87576,1441,140,32
1776431379023,4,1545,91236,1501,141,32
1776431380022,4,1605,94896,1561,140,32
1776431381022,4,1665,98556,1621,139,32
1776431382022,4,1725,102216,1681,139,32
1776431383022,4,1785,105876,1741,139,32
1776431384021,4,1845,109536,1801,139,32
1776431385023,4,1905,113196,1861,139,32
1776431386021,4,1965,116856,1921,137,32
1776431387022,4,2025,120516,1981,138,32
1776431388023,4,2085,124176,2041,137,32
1776431389023,4,2145,127836,2101,142,32
1776431390022,4,2205,131496,2161,138,32
1776431391023,4,2265,135156,2221,138,32
1776431392023,4,2325,138816,2281,140,32
1776431393022,4,2385,142476,2341,137,32
1776431394023,4,2445,146136,2401,138,32
1776431395021,4,2505,149796,2461,139,32
1776431396023,4,2565,153456,2521,140,32
1776431397022,4,2625,157116,2581,140,32
1776431398022,4,2685,160776,2641,140,32
1776431399022,4,2745,164436,2701,139,32
1776431400023,4,2805,168096,2761,138,32
1776431401023,4,2865,171756,2821,139,32
1776431402022,4,2925,175416,2881,138,32
1776431403022,4,2985,179076,2941,138,32
1776431404022,4,3045,182736,3001,139,32
1776431405022,4,3105,186396,3061,138,32
1776431406023,4,3165,190056,3121,140,32
1776431407022,4,3225,193716,3181,139,32
1776431408021,4,3285,197376,3241,138,32
1776431409022,4,3345,201036,3301,140,32
1776431410023,4,3405,204696,3361,139,32
1776431411022,4,3465,208356,3421,140,32
1776431412023,4,3525,212016,3481,140,32
1776431413023,4,3585,215676,3541,139,32
