wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431354198,7,57,161,1,0,1
1776431355200,7,117,3799,61,146,19
1776431356200,7,177,7459,121,145,32
1776431357200,7,237,11119,181,147,32
1776431358198,7,297,14779,241,145,32
1776431359200,7,357,18439,301,145,32
1776431360198,7,417,22099,361,144,32
1776431361200,7,477,25759,421,145,32
1776431362200,7,537,29419,481,146,32
1776431363200,7,597,33079,541,145,32
1776431364200,7,657,36739,601,146,32
1776431365199,7,717,40399,661,147,32
1776431366200,7,777,44059,721,145,32
1776431367199,7,837,47719,781,146,32
1776431368199,7,897,51379,841,146,32
1776431369198,7,957,55039,901,143,32
1776431370198,7,1017,58699,961,144,32
1776431371199,7,1077,62359,1021,147,32
1776431372199,7,1137,66019,1081,145,32
1776431373199,7,1197,69679,1141,145,32
1776431374200,7,1257,73339,1201,146,32
1776431375199,7,1317,76999,1261,146,32
1776431376199,7,1377,80659,1321,148,32
1776431377200,7,1437,84319,1381,145,32
1776431378200,7,1497,87979,1441,146,32
1776431379199,7,1557,91639,1501,145,32
1776431380200,7,1617,95299,1561,146,32
1776431381198,7,1677,98959,1621,147,32
1776431382200,7,1737,102619,1681,148,32
1776431383198,7,1797,106279,1741,148,32
1776431384200,7,1857,109939,1801,145,32
1776431385210,7,1917,113599,1861,146,32
1776431386198,7,1977,117259,1921,147,32
1776431387198,7,2037,120919,1981,144,32
1776431388199,7,2097,124579,2041,145,32
1776431389199,7,2157,128239,2101,144,32
1776431390200,7,2217,131899,2161,147,32
1776431391199,7,2277,135559,2221,145,32
1776431392200,7,2337,139219,2281,146,32
1776431393199,7,2397,142879,2341,146,32
1776431394198,7,2457,146539,2401,147,32
1776431395199,7,2517,150199,2461,144,32
1776431396199,7,2577,153859,2521,144,32
1776431397198,7,2637,157519,2581,143,32
1776431398199,7,2697,161179,2641,145,32
1776431399199,7,2757,164839,2701,146,32
1776431400198,7,2817,168499,2761,148,32
1776431401199,7,2877,172159,2821,146,32
1776431402198,7,2937,175819,2881,143,32
1776431403200,7,2997,179479,2941,147,32
1776431404199,7,3057,183139,3001,145,32
1776431405199,7,3117,186799,3061,144,32
1776431406199,7,3177,190459,3121,144,32
1776431407198,7,3237,194119,3181,147,32
1776431408198,7,3297,197779,3241,144,32
1776431409199,7,3357,201439,3301,146,32
1776431410200,7,3417,205099,3361,146,32
1776431411200,7,3477,208759,3421,146,32
1776431412199,7,3537,212419,3481,144,32
1776431413200,7,3597,216079,3541,147,32
