wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431353892,1,0,0,1,0,0
1776431354894,1,96,3000,61,151,12
1776431355892,1,156,6660,121,152,32
1776431356893,1,216,10320,181,153,32
1776431357892,1,276,13980,241,152,32
1776431358894,1,336,17640,301,151,32
1776431359892,1,396,21300,361,152,32
1776431360894,1,456,24960,421,153,32
1776431361892,1,516,28620,481,152,32
1776431362893,1,576,32280,541,154,32
1776431363893,1,636,35940,601,152,32
1776431364892,1,696,39600,661,152,32
1776431365894,1,756,43260,721,153,32
1776431366891,1,816,46920,781,154,32
1776431367893,1,876,50580,841,153,32
1776431368894,1,939,54423,901,151,32
1776431369892,1,996,57900,961,159,32
1776431370894,1,1059,61743,1021,150,32
1776431371894,1,1119,65403,1081,151,32
1776431372892,1,1176,68880,1141,153,32
1776431373893,1,1236,72540,1201,154,32
1776431374892,1,1296,76200,1261,154,32
1776431375892,1,1356,79860,1321,150,32
1776431376892,1,1416,83520,1381,153,32
1776431377893,1,1476,87180,1441,152,32
1776431378892,1,1536,90840,1501,152,32
1776431379892,1,1596,94500,1561,151,32
1776431380893,1,1656,98160,1621,153,32
1776431381892,1,1716,101820,1681,152,32
1776431382894,1,1779,105663,1741,151,32
1776431383892,1,1836,109140,1801,152,32
1776431384893,1,1896,112800,1861,151,32
1776431385892,1,1956,116460,1921,153,32
1776431386892,1,2016,120120,1981,151,32
1776431387892,1,2076,123780,2041,153,32
1776431388892,1,2136,127440,2101,153,32
1776431389892,1,2196,131100,2161,152,32
1776431390893,1,2256,134760,2221,153,32
1776431391893,1,2316,138420,2281,151,32
1776431392891,1,2376,142080,2341,152,32
1776431393893,1,2436,145740,2401,153,32
1776431394892,1,2496,149400,2461,153,32
1776431395892,1,2556,153060,2521,153,32
1776431396891,1,2616,156720,2581,151,32
1776431397892,1,2676,160380,2641,154,32
1776431398893,1,2736,164040,2701,155,32
1776431399891,1,2796,167700,2761,153,32
1776431400893,1,2859,171543,2821,151,32
1776431401893,1,2916,175020,2881,150,32
1776431402891,1,2976,178680,2941,154,32
1776431403892,1,3036,182340,3001,152,32
1776431404893,1,3096,186000,3061,152,32
1776431405892,1,3156,189660,3121,154,32
1776431406891,1,3216,193320,3181,153,32
1776431407893,1,3276,196980,3241,153,32
1776431408893,1,3336,200640,3301,151,32
1776431409893,1,3396,204300,3361,151,32
1776431410891,1,3456,207960,3421,154,32
1776431411892,1,3516,211620,3481,153,32
1776431412893,1,3576,215280,3541,155,32
