wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431291860,1,0,0,1,0,0
1776431292861,1,96,3044,61,143,13
1776431293862,1,156,6704,121,141,32
1776431294862,1,216,10364,181,140,32
1776431295861,1,276,14024,241,144,32
1776431296862,1,336,17684,301,145,32
1776431297861,1,396,21344,361,143,32
1776431298861,1,456,25004,421,142,32
1776431299861,1,516,28664,481,143,32
1776431300862,1,576,32324,541,143,32
1776431301861,1,636,35984,601,143,32
1776431302861,1,696,39644,661,142,32
1776431303863,1,756,43304,721,142,32
1776431304861,1,816,46964,781,141,32
1776431305861,1,876,50624,841,144,32
1776431306861,1,936,54284,901,142,32
1776431307862,1,996,57944,961,142,32
1776431308861,1,1056,61604,1021,144,32
1776431309860,1,1116,65264,1081,144,32
1776431310862,1,1176,68924,1141,143,32
1776431311862,1,1236,72584,1201,144,32
1776431312860,1,1296,76244,1261,142,32
1776431313860,1,1356,79904,1321,140,32
1776431314862,1,1416,83564,1381,142,32
1776431315860,1,1476,87224,1441,142,32
1776431316862,1,1536,90884,1501,143,32
1776431317862,1,1596,94544,1561,142,32
1776431318860,1,1656,98204,1621,142,32
1776431319861,1,1716,101864,1681,141,32
1776431320861,1,1776,105524,1741,141,32
1776431321862,1,1836,109184,1801,143,32
1776431322861,1,1896,112844,1861,143,32
1776431323862,1,1956,116504,1921,142,32
1776431324863,1,2016,120164,1981,152,32
1776431325860,1,2076,123824,2041,142,32
1776431326861,1,2136,127484,2101,141,32
1776431327862,1,2196,131144,2161,143,32
1776431328862,1,2256,134804,2221,143,32
1776431329862,1,2316,138464,2281,144,32
1776431330860,1,2376,142124,2341,144,32
1776431331862,1,2436,145784,2401,142,32
1776431332862,1,2496,149444,2461,142,32
1776431333860,1,2556,153104,2521,144,32
1776431334861,1,2616,156764,2581,142,32
1776431335862,1,2676,160424,2641,144,32
1776431336862,1,2736,164084,2701,143,32
1776431337862,1,2796,167744,2761,142,32
1776431338861,1,2856,171404,2821,143,32
1776431339860,1,2916,175064,2881,142,32
1776431340861,1,2976,178724,2941,143,32
1776431341862,1,3036,182384,3001,142,32
1776431342862,1,3096,186044,3061,144,32
1776431343861,1,3156,189704,3121,143,32
1776431344860,1,3216,193364,3181,143,32
1776431345861,1,3276,197024,3240,142,32
1776431346861,1,3336,200684,3301,141,32
1776431347861,1,3396,204344,3361,141,32
1776431348862,1,3456,208004,3421,140,32
1776431349861,1,3516,211664,3481,140,32
1776431350860,1,3576,215324,3540,144,32
