wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431291897,2,0,0,1,0,0
1776431292898,2,99,3198,61,141,14
1776431293899,2,159,6858,121,142,32
1776431294897,2,219,10518,181,139,32
1776431295899,2,279,14178,241,138,32
1776431296899,2,339,17838,301,138,32
1776431297897,2,399,21498,361,140,32
1776431298898,2,459,25158,421,140,32
1776431299899,2,519,28818,481,142,32
1776431300897,2,579,32478,541,139,32
1776431301898,2,639,36138,601,141,32
1776431302899,2,699,39798,661,141,32
1776431303898,2,759,43458,721,139,32
1776431304899,2,819,47118,781,140,32
1776431305899,2,879,50778,841,139,32
1776431306897,2,939,54438,901,140,32
1776431307897,2,999,58098,961,139,32
1776431308898,2,1059,61758,1021,140,32
1776431309898,2,1119,65418,1081,140,32
1776431310897,2,1179,69078,1141,141,32
1776431311897,2,1239,72738,1201,142,32
1776431312898,2,1299,76398,1261,141,32
1776431313899,2,1359,80058,1321,138,32
1776431314897,2,1419,83718,1381,137,32
1776431315897,2,1479,87378,1441,139,32
1776431316899,2,1539,91038,1501,141,32
1776431317899,2,1599,94698,1561,142,32
1776431318897,2,1659,98358,1621,140,32
1776431319897,2,1719,102018,1681,138,32
1776431320897,2,1779,105678,1741,140,32
1776431321897,2,1839,109338,1801,141,32
1776431322897,2,1899,112998,1861,137,32
1776431323899,2,1959,116658,1921,139,32
1776431324897,2,2019,120318,1981,152,32
1776431325899,2,2079,123978,2041,139,32
1776431326897,2,2139,127638,2101,142,32
1776431327898,2,2199,131298,2161,139,32
1776431328899,2,2259,134958,2221,137,32
1776431329897,2,2319,138618,2281,141,32
1776431330897,2,2379,142278,2341,139,32
1776431331898,2,2439,145938,2401,140,32
1776431332897,2,2499,149598,2461,142,32
1776431333897,2,2559,153258,2521,140,32
1776431334898,2,2619,156918,2581,140,32
1776431335897,2,2679,160578,2641,142,32
1776431336898,2,2739,164238,2701,142,32
1776431337899,2,2799,167898,2761,140,32
1776431338897,2,2859,171558,2821,141,32
1776431339897,2,2919,175218,2881,140,32
1776431340898,2,2979,178878,2941,142,32
1776431341898,2,3039,182538,3001,141,32
1776431342897,2,3099,186198,3061,140,32
1776431343899,2,3159,189858,3121,140,32
1776431344897,2,3219,193518,3181,139,32
1776431345899,2,3279,197178,3241,144,32
1776431346899,2,3339,200838,3301,140,32
1776431347897,2,3399,204498,3361,140,32
1776431348899,2,3459,208158,3421,141,32
1776431349897,2,3519,211818,3481,139,32
1776431350898,2,3579,215478,3541,139,32
