wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431292003,4,0,0,1,0,0
1776431293003,4,105,3440,61,149,16
1776431294004,4,165,7100,121,149,32
1776431295003,4,225,10760,181,150,32
1776431296004,4,285,14420,241,149,32
1776431297004,4,345,18080,301,150,32
1776431298004,4,405,21740,361,151,32
1776431299003,4,465,25400,421,150,32
1776431300003,4,525,29060,481,149,32
1776431301004,4,585,32720,541,149,32
1776431302004,4,645,36380,601,149,32
1776431303004,4,705,40040,661,148,32
1776431304004,4,765,43700,721,149,32
1776431305005,4,825,47360,781,149,32
1776431306005,4,885,51020,841,151,32
1776431307005,4,945,54680,901,150,32
1776431308005,4,1005,58340,961,149,32
1776431309005,4,1065,62000,1021,149,32
1776431310005,4,1125,65660,1081,150,32
1776431311004,4,1185,69320,1141,150,32
1776431312005,4,1245,72980,1201,150,32
1776431313005,4,1305,76640,1261,149,32
1776431314004,4,1365,80300,1321,149,32
1776431315004,4,1425,83960,1381,149,32
1776431316005,4,1485,87620,1441,149,32
1776431317005,4,1545,91280,1501,151,32
1776431318005,4,1605,94940,1561,149,32
1776431319003,4,1665,98600,1621,148,32
1776431320003,4,1725,102260,1681,149,32
1776431321005,4,1785,105920,1741,151,32
1776431322004,4,1845,109580,1801,150,32
1776431323004,4,1905,113240,1861,150,32
1776431324005,4,1965,116900,1921,151,32
1776431325003,4,2025,120560,1981,141,32
1776431326003,4,2085,124220,2041,149,32
1776431327004,4,2145,127880,2101,159,32
1776431328004,4,2205,131540,2161,151,32
1776431329005,4,2265,135200,2221,150,32
1776431330003,4,2325,138860,2281,151,32
1776431331003,4,2385,142520,2341,150,32
1776431332004,4,2445,146180,2401,149,32
1776431333004,4,2505,149840,2461,150,32
1776431334004,4,2565,153500,2521,152,32
1776431335005,4,2625,157160,2581,150,32
1776431336003,4,2685,160820,2641,149,32
1776431337004,4,2745,164480,2701,148,32
1776431338005,4,2805,168140,2761,151,32
1776431339003,4,2865,171800,2821,147,32
1776431340005,4,2925,175460,2881,150,32
1776431341004,4,2985,179120,2941,150,32
1776431342005,4,3045,182780,3001,147,32
1776431343003,4,3105,186440,3061,150,32
1776431344004,4,3165,190100,3121,150,32
1776431345005,4,3225,193760,3181,149,32
1776431346005,4,3285,197420,3241,151,32
1776431347003,4,3345,201080,3301,150,32
1776431348005,4,3405,204740,3361,149,32
1776431349004,4,3465,208400,3421,149,32
1776431350005,4,3525,212060,3481,151,32
1776431351004,4,3585,215720,3541,148,32
