wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430480063,1,0,0,1,0,0
1776430481065,1,99,998,61,248,19
1776430482063,1,159,2018,121,247,32
1776430483065,1,219,3038,181,247,32
1776430484064,1,279,4058,241,250,32
1776430485065,1,339,5078,301,248,32
1776430486065,1,399,6098,361,247,32
1776430487063,1,459,7118,421,248,32
1776430488066,1,519,8138,481,247,32
1776430489065,1,579,9158,541,248,32
1776430490064,1,639,10178,601,249,32
1776430491063,1,699,11198,661,246,32
1776430492065,1,759,12218,721,247,32
1776430493064,1,819,13238,781,247,32
1776430494065,1,879,14258,841,246,32
1776430495065,1,939,15278,901,250,32
1776430496066,1,999,16298,961,250,32
1776430497064,1,1059,17318,1021,251,32
1776430498064,1,1119,18338,1081,250,32
1776430499064,1,1179,19358,1141,247,32
1776430500065,1,1239,20378,1201,250,32
1776430501065,1,1299,21398,1261,250,32
1776430502065,1,1359,22418,1321,249,32
1776430503066,1,1419,23438,1381,250,32
1776430504065,1,1479,24458,1441,247,32
1776430505066,1,1539,25478,1501,249,32
1776430506064,1,1599,26498,1561,251,32
1776430507065,1,1659,27518,1621,246,32
1776430508065,1,1719,28538,1681,248,32
1776430509066,1,1779,29558,1741,251,32
1776430510063,1,1839,30578,1801,251,32
1776430511064,1,1899,31598,1861,249,32
1776430512066,1,1959,32618,1921,251,32
1776430513064,1,2019,33638,1981,248,32
1776430514064,1,2079,34658,2041,248,32
1776430515063,1,2139,35678,2101,251,32
1776430516064,1,2199,36698,2161,248,32
1776430517063,1,2259,37718,2221,248,32
1776430518065,1,2319,38738,2281,248,32
1776430519065,1,2379,39758,2341,248,32
1776430520065,1,2439,40778,2401,248,32
1776430521066,1,2499,41798,2461,249,32
1776430522064,1,2559,42818,2521,247,32
1776430523064,1,2619,43838,2581,251,32
1776430524063,1,2679,44858,2641,247,32
1776430525063,1,2739,45878,2701,248,32
1776430526063,1,2799,46898,2761,251,32
1776430527063,1,2859,47918,2821,249,32
1776430528063,1,2919,48938,2881,250,32
1776430529065,1,2979,49958,2941,250,32
1776430530064,1,3039,50978,3001,248,32
1776430531063,1,3099,51998,3061,251,32
1776430532065,1,3159,53018,3121,248,32
1776430533065,1,3219,54038,3181,250,32
1776430534066,1,3279,55058,3241,248,32
1776430535063,1,3339,56078,3301,250,32
1776430536065,1,3399,57098,3361,251,32
1776430537063,1,3459,58118,3421,247,32
1776430538063,1,3519,59138,3481,250,32
1776430539063,1,3579,60158,3541,247,32
