wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429983679,1,0,0,1,0,0
1776429984681,1,96,998,61,148,19
1776429985681,1,156,2018,121,147,32
1776429986680,1,216,3038,181,145,32
1776429987681,1,276,4058,241,146,32
1776429988681,1,336,5078,301,145,32
1776429989682,1,396,6098,361,145,32
1776429990681,1,456,7118,421,144,32
1776429991682,1,516,8138,481,148,32
1776429992681,1,576,9158,541,147,32
1776429993681,1,636,10178,601,146,32
1776429994680,1,696,11198,661,147,32
1776429995681,1,756,12218,721,147,32
1776429996680,1,816,13238,781,147,32
1776429997680,1,876,14258,841,148,32
1776429998681,1,936,15278,901,145,32
1776429999680,1,996,16298,961,145,32
1776430000680,1,1056,17318,1021,145,32
1776430001681,1,1116,18338,1081,146,32
1776430002680,1,1176,19358,1141,148,32
1776430003681,1,1236,20378,1201,146,32
1776430004680,1,1296,21398,1261,145,32
1776430005681,1,1356,22418,1321,146,32
1776430006680,1,1416,23438,1381,146,32
1776430007681,1,1476,24458,1441,147,32
1776430008681,1,1536,25478,1501,148,32
1776430009680,1,1596,26498,1561,144,32
1776430010681,1,1656,27518,1621,146,32
1776430011681,1,1716,28538,1681,148,32
1776430012680,1,1776,29558,1741,145,32
1776430013681,1,1836,30578,1801,147,32
1776430014681,1,1896,31598,1861,147,32
1776430015681,1,1956,32618,1921,148,32
1776430016681,1,2016,33638,1981,145,32
1776430017681,1,2076,34658,2041,144,32
1776430018681,1,2136,35678,2101,148,32
1776430019682,1,2196,36698,2161,146,32
1776430020681,1,2256,37718,2221,147,32
1776430021682,1,2316,38738,2281,148,32
1776430022680,1,2376,39758,2341,147,32
1776430023681,1,2436,40778,2401,145,32
1776430024681,1,2496,41798,2461,147,32
1776430025679,1,2556,42818,2521,148,32
1776430026680,1,2616,43838,2581,145,32
1776430027681,1,2676,44858,2641,146,32
1776430028680,1,2736,45878,2701,146,32
1776430029680,1,2796,46898,2761,149,32
1776430030681,1,2856,47918,2821,146,32
1776430031680,1,2916,48938,2881,146,32
1776430032682,1,2976,49958,2941,148,32
1776430033680,1,3036,50978,3001,146,32
1776430034680,1,3096,51998,3061,145,32
1776430035681,1,3156,53018,3121,147,32
1776430036680,1,3216,54038,3181,146,32
1776430037681,1,3276,55058,3241,146,32
1776430038680,1,3336,56078,3301,144,32
1776430039680,1,3396,57098,3361,145,32
1776430040681,1,3456,58118,3421,146,32
1776430041682,1,3516,59138,3481,147,32
1776430042679,1,3576,60158,3541,144,32
