wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431230187,8,0,0,1,0,0
1776431231187,8,120,3843,61,148,21
1776431232189,8,180,7503,121,149,32
1776431233187,8,237,10980,181,151,32
1776431234189,8,300,14823,241,150,32
1776431235187,8,357,18300,301,150,32
1776431236187,8,417,21960,361,152,32
1776431237188,8,480,25803,421,151,32
1776431238188,8,540,29463,481,150,32
1776431239188,8,600,33123,541,151,32
1776431240188,8,660,36783,601,149,32
1776431241187,8,717,40260,661,149,32
1776431242189,8,780,44103,721,151,32
1776431243188,8,840,47763,781,149,32
1776431244189,8,900,51423,841,151,32
1776431245187,8,957,54900,901,149,32
1776431246187,8,1017,58560,961,151,32
1776431247187,8,1080,62403,1021,150,32
1776431248189,8,1140,66063,1081,151,32
1776431249188,8,1200,69723,1141,151,32
1776431250188,8,1260,73383,1201,151,32
1776431251188,8,1317,76860,1261,150,32
1776431252188,8,1380,80703,1321,151,32
1776431253188,8,1440,84363,1381,150,32
1776431254189,8,1500,88023,1441,151,32
1776431255188,8,1560,91683,1501,149,32
1776431256187,8,1617,95160,1561,151,32
1776431257189,8,1680,99003,1621,151,32
1776431258189,8,1740,102663,1681,150,32
1776431259188,8,1800,106323,1741,151,32
1776431260187,8,1860,109983,1801,149,32
1776431261187,8,1920,113643,1861,150,32
1776431262187,8,1977,117120,1921,148,32
1776431263187,8,2037,120780,1981,149,32
1776431264188,8,2100,124623,2041,150,32
1776431265188,8,2160,128283,2101,150,32
1776431266188,8,2220,131943,2161,151,32
1776431267187,8,2280,135603,2221,150,32
1776431268187,8,2337,139080,2281,152,32
1776431269189,8,2400,142923,2341,150,32
1776431270189,8,2460,146583,2401,151,32
1776431271187,8,2520,150243,2461,150,32
1776431272187,8,2580,153903,2521,150,32
1776431273187,8,2640,157563,2581,150,32
1776431274187,8,2697,161040,2641,150,32
1776431275188,8,2760,164883,2701,148,32
1776431276187,8,2820,168543,2761,149,32
1776431277188,8,2880,172203,2821,149,32
1776431278187,8,2940,175863,2881,148,32
1776431279187,8,3000,179523,2941,149,32
1776431280189,8,3060,183183,3001,151,32
1776431281188,8,3120,186843,3061,151,32
1776431282188,8,3180,190503,3121,149,32
1776431283188,8,3240,194163,3181,150,32
1776431284188,8,3300,197823,3241,150,32
1776431285187,8,3360,201483,3301,150,32
1776431286187,8,3420,205143,3361,150,32
1776431287189,8,3480,208803,3421,149,32
1776431288187,8,3537,212280,3481,150,32
1776431289188,8,3600,216123,3541,151,32
