wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431230078,6,0,0,1,0,0
1776431231080,6,111,3594,61,142,18
1776431232080,6,171,7254,120,151,32
1776431233079,6,231,10914,180,153,32
1776431234078,6,291,14574,240,153,32
1776431235080,6,351,18234,300,155,32
1776431236078,6,411,21894,360,155,32
1776431237078,6,471,25554,420,152,32
1776431238080,6,531,29214,480,152,32
1776431239080,6,591,32874,540,136,32
1776431240078,6,651,36534,600,150,32
1776431241079,6,711,40194,660,150,32
1776431242079,6,771,43854,720,153,32
1776431243079,6,831,47514,780,155,32
1776431244079,6,891,51174,840,152,32
1776431245079,6,951,54834,900,151,32
1776431246079,6,1011,58494,960,154,32
1776431247078,6,1071,62154,1020,153,32
1776431248078,6,1131,65814,1080,152,32
1776431249078,6,1191,69474,1140,154,32
1776431250079,6,1251,73134,1200,153,32
1776431251079,6,1311,76794,1260,152,32
1776431252078,6,1371,80454,1320,153,32
1776431253078,6,1431,84114,1380,152,32
1776431254078,6,1491,87774,1440,153,32
1776431255079,6,1551,91434,1500,151,32
1776431256079,6,1611,95094,1560,152,32
1776431257079,6,1671,98754,1620,155,32
1776431258079,6,1731,102414,1680,151,32
1776431259080,6,1791,106074,1740,154,32
1776431260078,6,1851,109734,1800,153,32
1776431261078,6,1911,113394,1860,153,32
1776431262078,6,1971,117054,1920,153,32
1776431263079,6,2031,120714,1980,154,32
1776431264079,6,2091,124374,2040,152,32
1776431265080,6,2151,128034,2100,152,32
1776431266079,6,2211,131694,2160,152,32
1776431267079,6,2271,135354,2220,155,32
1776431268079,6,2331,139014,2280,153,32
1776431269080,6,2391,142674,2340,153,32
1776431270078,6,2451,146334,2400,154,32
1776431271078,6,2511,149994,2460,154,32
1776431272078,6,2571,153654,2520,153,32
1776431273078,6,2631,157314,2580,149,32
1776431274078,6,2691,160974,2640,154,32
1776431275078,6,2751,164634,2700,137,32
1776431276078,6,2811,168294,2760,152,32
1776431277078,6,2871,171954,2820,152,32
1776431278079,6,2931,175614,2880,151,32
1776431279080,6,2991,179274,2940,136,32
1776431280078,6,3051,182934,3000,153,32
1776431281080,6,3111,186594,3060,152,32
1776431282078,6,3171,190254,3120,154,32
1776431283078,6,3231,193914,3180,152,32
1776431284077,6,3291,197574,3240,153,32
1776431285079,6,3351,201234,3300,154,32
1776431286079,6,3411,204894,3360,153,32
1776431287079,6,3471,208554,3420,153,32
1776431288079,6,3531,212214,3480,152,32
1776431289079,6,3591,215874,3540,152,32
