wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431229973,4,0,0,1,0,0
1776431230974,4,105,3440,61,149,16
1776431231974,4,165,7100,120,137,32
1776431232974,4,225,10760,180,154,32
1776431233973,4,285,14420,240,137,32
1776431234975,4,345,18080,300,153,32
1776431235975,4,405,21740,360,151,32
1776431236974,4,465,25400,420,153,32
1776431237974,4,525,29060,480,153,32
1776431238975,4,585,32720,540,153,32
1776431239973,4,645,36380,600,152,32
1776431240974,4,705,40040,660,154,32
1776431241973,4,765,43700,720,136,32
1776431242974,4,825,47360,780,138,32
1776431243973,4,885,51020,840,154,32
1776431244975,4,945,54680,900,136,32
1776431245975,4,1005,58340,960,136,32
1776431246974,4,1065,62000,1020,154,32
1776431247973,4,1125,65660,1080,153,32
1776431248973,4,1185,69320,1140,153,32
1776431249975,4,1245,72980,1200,154,32
1776431250974,4,1305,76640,1260,138,32
1776431251975,4,1365,80300,1320,152,32
1776431252974,4,1425,83960,1380,138,32
1776431253973,4,1485,87620,1440,137,32
1776431254973,4,1545,91280,1500,153,32
1776431255973,4,1605,94940,1560,151,32
1776431256973,4,1665,98600,1620,138,32
1776431257974,4,1725,102260,1680,138,32
1776431258973,4,1785,105920,1740,153,32
1776431259973,4,1845,109580,1800,154,32
1776431260974,4,1905,113240,1860,155,32
1776431261973,4,1965,116900,1920,153,32
1776431262974,4,2025,120560,1980,155,32
1776431263974,4,2085,124220,2040,153,32
1776431264974,4,2145,127880,2100,154,32
1776431265973,4,2205,131540,2160,136,32
1776431266973,4,2265,135200,2220,154,32
1776431267973,4,2325,138860,2280,152,32
1776431268973,4,2385,142520,2340,137,32
1776431269975,4,2445,146180,2400,140,32
1776431270974,4,2505,149840,2460,154,32
1776431271974,4,2565,153500,2520,154,32
1776431272975,4,2625,157160,2580,139,32
1776431273973,4,2685,160820,2640,137,32
1776431274974,4,2745,164480,2700,138,32
1776431275973,4,2805,168140,2760,136,32
1776431276973,4,2865,171800,2820,154,32
1776431277974,4,2925,175460,2880,154,32
1776431278975,4,2985,179120,2940,140,32
1776431279974,4,3045,182780,3000,137,32
1776431280975,4,3105,186440,3060,154,32
1776431281975,4,3165,190100,3120,136,32
1776431282973,4,3225,193760,3180,138,32
1776431283974,4,3285,197420,3240,154,32
1776431284973,4,3345,201080,3300,153,32
1776431285973,4,3405,204740,3360,137,32
1776431286974,4,3465,208400,3420,136,32
1776431287974,4,3525,212060,3480,153,32
1776431288973,4,3585,215720,3540,153,32
