wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431230130,7,0,0,1,0,0
1776431231132,7,114,3638,61,140,19
1776431232130,7,174,7298,120,150,32
1776431233130,7,234,10958,180,153,32
1776431234130,7,294,14618,240,151,32
1776431235131,7,354,18278,300,154,32
1776431236131,7,414,21938,360,153,32
1776431237131,7,474,25598,420,153,32
1776431238131,7,534,29258,480,151,32
1776431239131,7,594,32918,540,153,32
1776431240131,7,654,36578,600,152,32
1776431241130,7,714,40238,660,152,32
1776431242130,7,774,43898,720,152,32
1776431243132,7,834,47558,780,153,32
1776431244130,7,894,51218,840,151,32
1776431245130,7,954,54878,900,152,32
1776431246131,7,1014,58538,960,154,32
1776431247131,7,1074,62198,1020,151,32
1776431248131,7,1134,65858,1080,150,32
1776431249130,7,1194,69518,1140,153,32
1776431250131,7,1254,73178,1200,154,32
1776431251132,7,1314,76838,1260,151,32
1776431252132,7,1374,80498,1320,153,32
1776431253131,7,1434,84158,1380,153,32
1776431254131,7,1494,87818,1440,152,32
1776431255130,7,1554,91478,1500,150,32
1776431256130,7,1614,95138,1560,153,32
1776431257131,7,1674,98798,1620,153,32
1776431258131,7,1734,102458,1680,155,32
1776431259130,7,1794,106118,1740,151,32
1776431260131,7,1854,109778,1800,153,32
1776431261130,7,1914,113438,1860,153,32
1776431262130,7,1974,117098,1920,151,32
1776431263130,7,2034,120758,1980,152,32
1776431264131,7,2094,124418,2040,154,32
1776431265131,7,2154,128078,2100,151,32
1776431266131,7,2214,131738,2160,152,32
1776431267131,7,2274,135398,2220,151,32
1776431268131,7,2334,139058,2280,152,32
1776431269132,7,2394,142718,2340,152,32
1776431270131,7,2454,146378,2400,151,32
1776431271131,7,2514,150038,2460,153,32
1776431272131,7,2574,153698,2520,151,32
1776431273132,7,2634,157358,2580,153,32
1776431274130,7,2694,161018,2640,154,32
1776431275131,7,2754,164678,2700,153,32
1776431276130,7,2814,168338,2760,153,32
1776431277130,7,2874,171998,2820,151,32
1776431278131,7,2934,175658,2880,154,32
1776431279130,7,2994,179318,2940,150,32
1776431280131,7,3054,182978,3000,154,32
1776431281130,7,3114,186638,3060,151,32
1776431282130,7,3174,190298,3120,150,32
1776431283130,7,3234,193958,3180,153,32
1776431284131,7,3294,197618,3240,154,32
1776431285130,7,3354,201278,3300,151,32
1776431286131,7,3414,204938,3360,154,32
1776431287131,7,3474,208598,3420,151,32
1776431288130,7,3534,212258,3480,153,32
1776431289130,7,3594,215918,3540,153,32
