wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431229863,2,0,0,1,0,0
1776431230864,2,99,3198,61,142,14
1776431231864,2,159,6858,120,154,32
1776431232863,2,219,10518,180,153,32
1776431233864,2,279,14178,240,138,32
1776431234865,2,339,17838,300,153,32
1776431235864,2,399,21498,360,137,32
1776431236865,2,459,25158,420,153,32
1776431237864,2,519,28818,480,151,32
1776431238864,2,579,32478,540,154,32
1776431239865,2,639,36138,600,153,32
1776431240864,2,699,39798,660,153,32
1776431241863,2,759,43458,720,154,32
1776431242863,2,819,47118,780,155,32
1776431243864,2,879,50778,840,153,32
1776431244863,2,939,54438,900,152,32
1776431245864,2,999,58098,960,153,32
1776431246865,2,1059,61758,1020,154,32
1776431247864,2,1119,65418,1080,155,32
1776431248865,2,1179,69078,1140,152,32
1776431249864,2,1239,72738,1200,138,32
1776431250865,2,1299,76398,1260,137,32
1776431251864,2,1359,80058,1320,155,32
1776431252865,2,1419,83718,1380,152,32
1776431253863,2,1479,87378,1440,153,32
1776431254863,2,1539,91038,1500,153,32
1776431255863,2,1599,94698,1560,140,32
1776431256865,2,1659,98358,1620,152,32
1776431257864,2,1719,102018,1680,136,32
1776431258864,2,1779,105678,1740,154,32
1776431259864,2,1839,109338,1800,155,32
1776431260863,2,1899,112998,1860,154,32
1776431261863,2,1959,116658,1920,138,32
1776431262864,2,2019,120318,1980,138,32
1776431263865,2,2079,123978,2040,135,32
1776431264865,2,2139,127638,2100,152,32
1776431265863,2,2199,131298,2160,154,32
1776431266865,2,2259,134958,2220,136,32
1776431267864,2,2319,138618,2280,155,32
1776431268864,2,2379,142278,2340,155,32
1776431269863,2,2439,145938,2400,152,32
1776431270865,2,2499,149598,2460,152,32
1776431271863,2,2559,153258,2520,137,32
1776431272863,2,2619,156918,2580,138,32
1776431273864,2,2679,160578,2640,153,32
1776431274863,2,2739,164238,2700,137,32
1776431275863,2,2799,167898,2760,153,32
1776431276864,2,2859,171558,2820,137,32
1776431277864,2,2919,175218,2880,153,32
1776431278864,2,2979,178878,2940,153,32
1776431279863,2,3039,182538,3000,151,32
1776431280863,2,3099,186198,3060,153,32
1776431281863,2,3159,189858,3120,151,32
1776431282864,2,3219,193518,3180,135,32
1776431283864,2,3279,197178,3240,155,32
1776431284865,2,3339,200838,3300,154,32
1776431285863,2,3399,204498,3360,154,32
1776431286864,2,3459,208158,3420,153,32
1776431287863,2,3519,211818,3480,154,32
1776431288864,2,3579,215478,3540,138,32
