wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429859536,2,0,0,1,0,0
1776429860538,2,96,1151,61,42,0
1776429861537,2,156,2398,121,44,0
1776429862539,2,216,3715,181,41,0
1776429863537,2,276,4989,241,41,0
1776429864539,2,336,6247,301,43,0
1776429865537,2,396,7538,361,43,0
1776429866538,2,456,8820,421,42,0
1776429867537,2,516,10090,481,40,0
1776429868537,2,576,11337,541,44,0
1776429869538,2,636,12600,601,44,0
1776429870538,2,696,13850,661,41,0
1776429871537,2,756,15131,721,40,0
1776429872537,2,816,16327,781,41,0
1776429873537,2,876,17570,841,43,0
1776429874538,2,936,18860,901,42,0
1776429875538,2,996,20142,961,41,0
1776429876536,2,1056,21445,1021,43,0
1776429877538,2,1116,22757,1081,43,0
1776429878538,2,1176,24100,1141,43,0
1776429879537,2,1236,25449,1201,41,0
1776429880538,2,1296,26764,1261,42,0
1776429881538,2,1356,28097,1321,42,0
1776429882537,2,1416,29437,1381,43,0
1776429883538,2,1476,30794,1441,43,0
1776429884537,2,1536,32154,1501,43,0
1776429885538,2,1596,33471,1561,43,0
1776429886536,2,1656,34807,1621,43,0
1776429887538,2,1716,36146,1681,40,0
1776429888537,2,1776,37478,1741,41,0
1776429889537,2,1836,38757,1801,44,0
1776429890537,2,1896,40095,1861,44,0
1776429891537,2,1956,41404,1921,43,0
1776429892539,2,2016,42734,1981,41,0
1776429893537,2,2076,44064,2041,41,0
1776429894538,2,2136,45389,2101,41,0
1776429895537,2,2196,46731,2161,42,0
1776429896538,2,2256,48074,2221,42,0
1776429897537,2,2316,49399,2281,43,0
1776429898537,2,2376,50711,2341,44,0
1776429899538,2,2436,52051,2401,41,0
1776429900538,2,2496,53392,2461,41,0
1776429901536,2,2556,54675,2521,42,0
1776429902538,2,2616,55983,2581,42,0
1776429903538,2,2676,57318,2641,38,0
1776429904537,2,2736,58654,2701,42,0
1776429905539,2,2796,59988,2761,41,0
1776429906539,2,2856,61334,2821,41,0
1776429907537,2,2916,62661,2881,42,0
1776429908538,2,2976,64019,2941,43,0
1776429909537,2,3036,65369,3001,41,0
1776429910538,2,3096,66648,3061,42,0
1776429911538,2,3156,67972,3121,41,0
1776429912538,2,3216,69338,3181,42,0
1776429913539,2,3276,70678,3241,38,0
1776429914538,2,3336,71987,3301,42,0
1776429915537,2,3396,73318,3361,41,0
1776429916539,2,3456,74654,3421,43,0
1776429917537,2,3516,75998,3481,42,0
1776429918537,2,3576,77302,3541,41,0
