wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431416139,7,0,0,1,0,0
1776431417140,7,111,4053,61,146,0
1776431418139,7,171,8531,121,147,0
1776431419140,7,231,13153,181,145,0
1776431420139,7,291,17497,241,144,0
1776431421140,7,351,21831,301,147,0
1776431422139,7,411,26349,361,148,0
1776431423139,7,471,30875,421,146,0
1776431424141,7,531,35315,481,147,0
1776431425140,7,591,39677,541,146,0
1776431426140,7,651,43959,601,145,0
1776431427140,7,711,48435,661,149,0
1776431428139,7,771,52898,721,148,0
1776431429139,7,831,57245,781,145,0
1776431430140,7,891,61598,841,142,0
1776431431139,7,951,66229,901,145,0
1776431432140,7,1011,70607,961,148,0
1776431433139,7,1071,75112,1021,144,0
1776431434140,7,1131,79871,1081,146,0
1776431435141,7,1191,84565,1141,146,0
1776431436139,7,1251,89082,1201,145,0
1776431437141,7,1311,93479,1261,145,0
1776431438138,7,1371,98260,1321,146,0
1776431439141,7,1431,102909,1381,145,0
1776431440139,7,1491,107611,1441,147,0
1776431441139,7,1551,112190,1501,147,0
1776431442140,7,1611,116963,1561,146,0
1776431443141,7,1671,121680,1621,143,0
1776431444138,7,1731,126298,1681,144,0
1776431445140,7,1791,130852,1741,148,0
1776431446141,7,1851,135335,1801,144,0
1776431447139,7,1911,139857,1861,148,0
1776431448140,7,1971,144479,1921,148,0
1776431449141,7,2031,149223,1981,146,0
1776431450141,7,2091,153918,2041,143,0
1776431451141,7,2151,158545,2101,143,0
1776431452141,7,2211,163045,2161,143,0
1776431453141,7,2271,167653,2221,147,0
1776431454139,7,2331,172192,2281,146,0
1776431455140,7,2391,177032,2341,149,0
1776431456140,7,2451,181975,2401,146,0
1776431457138,7,2511,186721,2461,144,0
1776431458140,7,2571,191334,2521,147,0
1776431459139,7,2631,195948,2581,145,0
1776431460140,7,2691,200482,2641,143,0
1776431461139,7,2751,205182,2701,144,0
1776431462140,7,2811,209900,2761,145,0
1776431463139,7,2871,214660,2821,143,0
1776431464140,7,2931,219498,2881,144,0
1776431465140,7,2991,224159,2941,149,0
1776431466140,7,3051,228901,3001,143,0
1776431467138,7,3111,233598,3061,147,0
1776431468140,7,3171,238302,3121,146,0
1776431469139,7,3231,242983,3181,146,0
1776431470139,7,3291,247478,3241,146,0
1776431471140,7,3351,251905,3301,144,0
1776431472140,7,3411,256416,3361,145,0
1776431473139,7,3471,261018,3421,144,0
1776431474139,7,3531,265588,3481,145,0
1776431475138,7,3591,270348,3541,146,0
