wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431416082,6,0,0,1,0,0
1776431417083,6,105,3895,61,153,0
1776431418082,6,165,8386,121,153,0
1776431419084,6,228,13219,181,152,0
1776431420082,6,285,17374,241,133,0
1776431421083,6,348,21678,301,149,0
1776431422083,6,405,26189,361,151,0
1776431423082,6,465,30707,421,136,0
1776431424084,6,525,35363,481,154,0
1776431425082,6,585,39521,541,150,0
1776431426084,6,648,44018,601,134,0
1776431427083,6,705,48245,661,134,0
1776431428082,6,765,52688,721,154,0
1776431429084,6,828,57308,781,151,0
1776431430084,6,885,61647,841,156,0
1776431431082,6,945,66038,901,155,0
1776431432082,6,1005,70443,961,136,0
1776431433082,6,1065,74895,1021,156,0
1776431434084,6,1125,79896,1081,151,0
1776431435081,6,1185,84398,1141,153,0
1776431436083,6,1245,88922,1201,136,0
1776431437082,6,1305,93289,1261,135,0
1776431438083,6,1368,98089,1321,150,0
1776431439084,6,1425,102960,1381,138,0
1776431440082,6,1485,107420,1441,154,0
1776431441084,6,1548,112038,1501,151,0
1776431442083,6,1605,116774,1561,149,0
1776431443083,6,1665,121742,1621,135,0
1776431444083,6,1725,126364,1681,152,0
1776431445083,6,1785,130666,1741,135,0
1776431446082,6,1845,135157,1801,135,0
1776431447082,6,1905,139705,1861,134,0
1776431448082,6,1965,144249,1921,151,0
1776431449083,6,2025,149257,1981,154,0
1776431450084,6,2085,153951,2041,152,0
1776431451082,6,2145,158345,2101,152,0
1776431452081,6,2205,162865,2161,153,0
1776431453084,6,2268,167447,2221,151,0
1776431454082,6,2325,172007,2281,136,0
1776431455082,6,2385,176805,2341,151,0
1776431456082,6,2445,181743,2401,155,0
1776431457083,6,2508,186760,2461,151,0
1776431458083,6,2565,191173,2521,154,0
1776431459083,6,2628,196005,2581,150,0
1776431460082,6,2685,200327,2641,135,0
1776431461083,6,2745,205243,2701,163,0
1776431462083,6,2805,209952,2761,152,0
1776431463083,6,2865,214476,2821,152,0
1776431464083,6,2925,219554,2881,152,0
1776431465084,6,2985,223982,2941,153,0
1776431466081,6,3045,228720,3001,154,0
1776431467082,6,3105,233398,3061,155,0
1776431468082,6,3165,238124,3121,134,0
1776431469084,6,3225,242822,3181,153,0
1776431470082,6,3285,247302,3241,149,0
1776431471083,6,3345,251746,3301,153,0
1776431472081,6,3405,256195,3361,136,0
1776431473082,6,3468,260835,3421,149,0
1776431474081,6,3525,265381,3481,135,0
1776431475084,6,3588,270386,3541,151,0
