wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431415814,1,0,0,1,0,0
1776431416815,1,90,3099,61,140,0
1776431417814,1,150,7587,121,153,0
1776431418815,1,210,12167,181,135,0
1776431419815,1,270,16606,241,136,0
1776431420814,1,330,20847,301,155,0
1776431421815,1,390,25368,361,154,0
1776431422815,1,450,29836,421,152,0
1776431423815,1,510,34229,481,136,0
1776431424814,1,570,38696,541,136,0
1776431425815,1,630,42984,601,153,0
1776431426815,1,690,47365,661,138,0
1776431427816,1,750,51784,721,137,0
1776431428814,1,810,56269,781,152,0
1776431429816,1,870,60579,841,137,0
1776431430814,1,930,65190,901,153,0
1776431431816,1,990,69676,961,140,0
1776431432815,1,1050,74010,1021,137,0
1776431433815,1,1110,78746,1081,136,0
1776431434814,1,1170,83560,1141,137,0
1776431435814,1,1230,88108,1201,140,0
1776431436814,1,1290,92504,1261,139,0
1776431437815,1,1350,97262,1321,137,0
1776431438815,1,1410,101911,1381,137,0
1776431439814,1,1470,106548,1441,138,0
1776431440814,1,1530,111236,1501,138,0
1776431441815,1,1590,115887,1561,136,0
1776431442815,1,1650,120630,1621,154,0
1776431443815,1,1710,125320,1681,136,0
1776431444814,1,1770,129718,1741,155,0
1776431445814,1,1830,134275,1801,138,0
1776431446815,1,1890,138865,1861,151,0
1776431447815,1,1950,143256,1921,152,0
1776431448815,1,2010,148072,1981,154,0
1776431449815,1,2070,152752,2041,138,0
1776431450813,1,2130,157446,2101,139,0
1776431451814,1,2190,162020,2161,152,0
1776431452815,1,2250,166586,2221,137,0
1776431453815,1,2310,171184,2281,153,0
1776431454816,1,2370,175878,2341,135,0
1776431455816,1,2430,180814,2401,137,0
1776431456816,1,2490,185697,2461,138,0
1776431457815,1,2550,190394,2521,154,0
1776431458814,1,2610,194947,2581,137,0
1776431459813,1,2670,199552,2641,136,0
1776431460814,1,2730,204191,2701,136,0
1776431461816,1,2790,208846,2761,137,0
1776431462814,1,2850,213630,2821,137,0
1776431463814,1,2910,218411,2881,139,0
1776431464813,1,2970,223126,2941,135,0
1776431465816,1,3030,227820,3001,154,0
1776431466814,1,3090,232469,3061,140,0
1776431467814,1,3150,237235,3121,134,0
1776431468816,1,3210,241909,3181,136,0
1776431469815,1,3270,246412,3241,152,0
1776431470815,1,3330,250940,3301,137,0
1776431471814,1,3390,255231,3361,154,0
1776431472814,1,3450,259979,3421,138,0
1776431473815,1,3510,264466,3481,137,0
1776431474814,1,3570,269244,3541,137,0
