wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429611413,1,0,0,1,0,0
1776429612415,1,93,998,61,38,19
1776429613414,1,153,2018,121,40,32
1776429614415,1,213,3038,181,39,32
1776429615414,1,273,4058,241,38,32
1776429616415,1,333,5078,301,38,32
1776429617414,1,393,6098,361,38,32
1776429618415,1,453,7118,421,38,32
1776429619414,1,513,8138,481,38,32
1776429620414,1,573,9158,541,40,32
1776429621415,1,633,10178,601,39,32
1776429622415,1,693,11198,661,38,32
1776429623415,1,753,12218,721,37,32
1776429624415,1,813,13238,781,37,32
1776429625415,1,873,14258,841,37,32
1776429626415,1,933,15278,901,37,32
1776429627414,1,993,16298,961,37,32
1776429628415,1,1053,17318,1021,40,32
1776429629415,1,1113,18338,1081,38,32
1776429630415,1,1173,19358,1141,38,32
1776429631414,1,1233,20378,1201,39,32
1776429632413,1,1293,21398,1261,40,32
1776429633414,1,1353,22418,1321,38,32
1776429634415,1,1413,23438,1381,38,32
1776429635415,1,1473,24458,1441,38,32
1776429636414,1,1533,25478,1501,38,32
1776429637414,1,1593,26498,1561,38,32
1776429638414,1,1653,27518,1621,37,32
1776429639413,1,1713,28538,1681,36,32
1776429640416,1,1773,29558,1741,37,32
1776429641415,1,1833,30578,1801,38,32
1776429642414,1,1893,31598,1861,38,32
1776429643415,1,1953,32618,1921,38,32
1776429644415,1,2013,33638,1981,38,32
1776429645415,1,2073,34658,2041,38,32
1776429646413,1,2133,35678,2101,38,32
1776429647414,1,2193,36698,2161,37,32
1776429648414,1,2253,37718,2221,38,32
1776429649416,1,2313,38738,2281,38,32
1776429650414,1,2373,39758,2341,38,32
1776429651415,1,2433,40778,2401,39,32
1776429652414,1,2493,41798,2461,38,32
1776429653415,1,2553,42818,2521,38,32
1776429654415,1,2613,43838,2581,38,32
1776429655415,1,2673,44858,2641,38,32
1776429656414,1,2733,45878,2701,39,32
1776429657415,1,2793,46898,2761,38,32
1776429658415,1,2853,47918,2821,40,32
1776429659413,1,2913,48938,2881,38,32
1776429660414,1,2973,49958,2941,37,32
1776429661414,1,3033,50978,3001,38,32
1776429662414,1,3093,51998,3061,38,32
1776429663414,1,3153,53018,3121,38,32
1776429664415,1,3213,54038,3181,38,32
1776429665414,1,3273,55058,3241,37,32
1776429666414,1,3333,56078,3301,37,32
1776429667414,1,3393,57098,3361,38,32
1776429668413,1,3453,58118,3421,37,32
1776429669414,1,3513,59138,3481,38,32
1776429670415,1,3573,60158,3541,38,32
