wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430418080,2,0,0,1,0,0
1776430419081,2,102,1020,61,242,20
1776430420082,2,162,2040,121,243,32
1776430421082,2,222,3060,181,243,32
1776430422081,2,282,4080,241,244,32
1776430423082,2,342,5100,301,244,32
1776430424081,2,402,6120,361,245,32
1776430425081,2,462,7140,421,242,32
1776430426080,2,522,8160,481,242,32
1776430427080,2,582,9180,541,242,32
1776430428081,2,642,10200,601,247,32
1776430429081,2,702,11220,661,244,32
1776430430080,2,762,12240,721,246,32
1776430431080,2,822,13260,781,244,32
1776430432081,2,882,14280,841,242,32
1776430433082,2,942,15300,901,245,32
1776430434082,2,1002,16320,961,245,32
1776430435082,2,1062,17340,1021,244,32
1776430436082,2,1122,18360,1081,245,32
1776430437081,2,1182,19380,1141,241,32
1776430438081,2,1242,20400,1201,245,32
1776430439083,2,1302,21420,1261,243,32
1776430440082,2,1362,22440,1321,243,32
1776430441080,2,1422,23460,1381,242,32
1776430442081,2,1482,24480,1441,242,32
1776430443083,2,1542,25500,1501,244,32
1776430444081,2,1602,26520,1561,246,32
1776430445081,2,1662,27540,1621,246,32
1776430446080,2,1722,28560,1681,242,32
1776430447081,2,1782,29580,1741,247,32
1776430448082,2,1842,30600,1801,246,32
1776430449082,2,1902,31620,1861,244,32
1776430450081,2,1962,32640,1921,242,32
1776430451080,2,2022,33660,1981,244,32
1776430452082,2,2082,34680,2041,242,32
1776430453081,2,2142,35700,2101,244,32
1776430454083,2,2202,36720,2161,243,32
1776430455081,2,2262,37740,2221,245,32
1776430456082,2,2322,38760,2281,243,32
1776430457080,2,2382,39780,2341,245,32
1776430458082,2,2442,40800,2401,244,32
1776430459080,2,2502,41820,2461,244,32
1776430460082,2,2562,42840,2521,244,32
1776430461081,2,2622,43860,2581,246,32
1776430462082,2,2682,44880,2641,245,32
1776430463083,2,2742,45900,2701,244,32
1776430464082,2,2802,46920,2761,246,32
1776430465080,2,2862,47940,2821,245,32
1776430466082,2,2922,48960,2881,247,32
1776430467083,2,2982,49980,2941,243,32
1776430468083,2,3042,51000,3001,246,32
1776430469081,2,3102,52020,3061,245,32
1776430470081,2,3162,53040,3121,243,32
1776430471082,2,3222,54060,3181,244,32
1776430472080,2,3282,55080,3241,244,32
1776430473081,2,3342,56100,3301,244,32
1776430474081,2,3402,57120,3361,247,32
1776430475082,2,3462,58140,3421,243,32
1776430476082,2,3522,59160,3481,246,32
1776430477082,2,3582,60180,3541,247,32
