wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776429797468,1,0,0,1,0,0
1776429798469,1,93,1139,61,49,0
1776429799468,1,153,2379,121,49,0
1776429800469,1,213,3700,181,48,0
1776429801469,1,273,4971,241,46,0
1776429802469,1,333,6222,301,46,0
1776429803469,1,393,7511,361,48,0
1776429804468,1,453,8793,421,47,0
1776429805469,1,513,10066,481,49,0
1776429806468,1,573,11312,541,47,0
1776429807467,1,633,12581,601,46,0
1776429808467,1,693,13853,661,49,0
1776429809467,1,753,15138,721,46,0
1776429810467,1,813,16392,781,49,0
1776429811468,1,873,17651,841,49,0
1776429812467,1,933,18908,901,47,0
1776429813467,1,993,20199,961,47,0
1776429814467,1,1053,21464,1021,49,0
1776429815468,1,1113,22776,1081,49,0
1776429816467,1,1173,24102,1141,48,0
1776429817467,1,1233,25451,1201,48,0
1776429818468,1,1293,26786,1261,49,0
1776429819467,1,1353,28132,1321,48,0
1776429820466,1,1413,29469,1381,48,0
1776429821467,1,1473,30825,1441,45,0
1776429822467,1,1533,32190,1501,46,0
1776429823468,1,1593,33505,1561,48,0
1776429824468,1,1653,34829,1621,49,0
1776429825466,1,1713,36198,1681,50,0
1776429826467,1,1773,37529,1741,49,0
1776429827468,1,1833,38834,1801,49,0
1776429828468,1,1893,40171,1861,50,0
1776429829467,1,1953,41505,1921,50,0
1776429830468,1,2013,42846,1981,48,0
1776429831468,1,2073,44174,2041,48,0
1776429832468,1,2133,45501,2101,46,0
1776429833466,1,2193,46840,2161,47,0
1776429834466,1,2253,48192,2221,51,0
1776429835466,1,2313,49527,2281,49,0
1776429836467,1,2373,50845,2341,47,0
1776429837466,1,2433,52188,2401,48,0
1776429838467,1,2493,53548,2461,48,0
1776429839467,1,2553,54885,2521,47,0
1776429840466,1,2613,56215,2581,50,0
1776429841468,1,2673,57575,2641,48,0
1776429842467,1,2733,58927,2701,49,0
1776429843466,1,2793,60265,2761,47,0
1776429844466,1,2853,61611,2821,49,0
1776429845465,1,2913,62944,2881,48,0
1776429846466,1,2973,64288,2941,47,0
1776429847467,1,3033,65635,3001,48,0
1776429848466,1,3093,66936,3061,50,0
1776429849468,1,3153,68255,3121,48,0
1776429850465,1,3213,69588,3181,45,0
1776429851467,1,3273,70927,3241,48,0
1776429852467,1,3333,72212,3301,48,0
1776429853466,1,3393,73540,3361,48,0
1776429854467,1,3453,74852,3421,49,0
1776429855468,1,3513,76189,3481,47,0
1776429856467,1,3573,77521,3541,46,0
