wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431105651,1,0,0,1,0,0
1776431106652,1,90,1113,61,149,0
1776431107651,1,150,2347,121,151,0
1776431108651,1,207,3666,181,148,0
1776431109653,1,270,4919,241,150,0
1776431110653,1,330,6140,301,150,0
1776431111651,1,390,7419,361,151,0
1776431112653,1,450,8705,421,149,0
1776431113653,1,510,9973,481,201,0
1776431114653,1,570,11247,541,148,0
1776431115653,1,630,12498,601,148,0
1776431116651,1,690,13777,661,150,0
1776431117653,1,750,15072,721,149,0
1776431118653,1,810,16340,781,151,0
1776431119651,1,870,17600,841,149,0
1776431120652,1,930,18883,901,151,0
1776431121653,1,990,20178,961,150,0
1776431122651,1,1050,21477,1021,148,0
1776431123653,1,1110,22793,1081,148,0
1776431124652,1,1170,24140,1141,151,0
1776431125652,1,1230,25490,1201,147,0
1776431126652,1,1290,26815,1261,151,0
1776431127652,1,1350,28146,1321,151,0
1776431128652,1,1410,29477,1381,152,0
1776431129653,1,1470,30837,1441,151,0
1776431130653,1,1530,32207,1501,151,0
1776431131652,1,1590,33521,1561,148,0
1776431132652,1,1650,34843,1621,149,0
1776431133652,1,1710,36210,1681,151,0
1776431134652,1,1770,37551,1741,151,0
1776431135653,1,1830,38863,1801,147,0
1776431136653,1,1890,40205,1861,151,0
1776431137653,1,1950,41550,1921,151,0
1776431138651,1,2010,42892,1981,149,0
1776431139652,1,2070,44192,2041,150,0
1776431140653,1,2130,45516,2101,150,0
1776431141653,1,2190,46845,2161,152,0
1776431142652,1,2250,48188,2221,151,0
1776431143652,1,2310,49515,2281,149,0
1776431144652,1,2370,50832,2341,150,0
1776431145652,1,2430,52178,2401,150,0
1776431146652,1,2490,53552,2461,151,0
1776431147652,1,2550,54891,2521,150,0
1776431148652,1,2610,56217,2581,150,0
1776431149652,1,2667,57579,2641,150,0
1776431150652,1,2730,58930,2701,150,0
1776431151653,1,2790,60274,2761,150,0
1776431152651,1,2850,61590,2821,151,0
1776431153652,1,2910,62916,2881,150,0
1776431154652,1,2970,64261,2941,147,0
1776431155651,1,3030,65619,3001,150,0
1776431156651,1,3090,66933,3061,151,0
1776431157651,1,3150,68258,3121,150,0
1776431158652,1,3210,69616,3181,149,0
1776431159652,1,3270,70962,3241,150,0
1776431160650,1,3330,72277,3301,150,0
1776431161650,1,3390,73600,3361,150,0
1776431162650,1,3450,74931,3421,150,0
1776431163651,1,3510,76268,3481,164,0
1776431164651,1,3570,77602,3541,150,0
