wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776431167723,2,0,0,1,0,0
1776431168724,2,93,1141,61,143,0
1776431169724,2,153,2382,121,145,0
1776431170723,2,210,3700,181,144,0
1776431171725,2,273,4971,241,145,0
1776431172723,2,333,6189,301,142,0
1776431173725,2,393,7468,361,145,0
1776431174725,2,453,8749,421,142,0
1776431175726,2,513,10020,481,143,0
1776431176723,2,573,11304,541,145,0
1776431177723,2,633,12567,601,141,0
1776431178724,2,693,13847,661,147,0
1776431179725,2,753,15123,721,145,0
1776431180726,2,813,16356,781,146,0
1776431181725,2,873,17618,841,141,0
1776431182724,2,933,18910,901,147,0
1776431183723,2,993,20197,961,146,0
1776431184724,2,1053,21496,1021,144,0
1776431185723,2,1113,22818,1081,143,0
1776431186724,2,1173,24173,1141,143,0
1776431187725,2,1233,25515,1201,145,0
1776431188725,2,1293,26855,1261,143,0
1776431189725,2,1353,28198,1321,142,0
1776431190725,2,1413,29536,1381,144,0
1776431191725,2,1473,30895,1441,145,0
1776431192723,2,1533,32260,1501,146,0
1776431193725,2,1593,33582,1561,196,0
1776431194725,2,1653,34906,1621,142,0
1776431195726,2,1713,36277,1681,146,0
1776431196725,2,1773,37611,1741,143,0
1776431197724,2,1833,38922,1801,144,0
1776431198725,2,1893,40267,1861,142,0
1776431199724,2,1953,41607,1921,160,0
1776431200725,2,2013,42952,1981,142,0
1776431201725,2,2073,44286,2041,145,0
1776431202723,2,2133,45610,2101,143,0
1776431203724,2,2193,46941,2161,144,0
1776431204724,2,2253,48289,2221,144,0
1776431205725,2,2313,49610,2281,145,0
1776431206725,2,2373,50927,2341,144,0
1776431207723,2,2433,52273,2401,142,0
1776431208724,2,2493,53640,2461,145,0
1776431209724,2,2553,54980,2521,142,0
1776431210725,2,2613,56309,2581,142,0
1776431211724,2,2673,57673,2641,145,0
1776431212723,2,2733,59024,2701,193,0
1776431213724,2,2793,60372,2761,142,0
1776431214724,2,2853,61720,2821,144,0
1776431215723,2,2913,63054,2881,143,0
1776431216723,2,2973,64406,2941,142,0
1776431217724,2,3033,65764,3001,144,0
1776431218723,2,3093,67080,3061,143,0
1776431219723,2,3153,68394,3121,142,0
1776431220725,2,3213,69761,3181,145,0
1776431221725,2,3273,71090,3241,145,0
1776431222725,2,3333,72416,3301,158,0
1776431223725,2,3393,73742,3361,143,0
1776431224724,2,3453,75074,3421,143,0
1776431225725,2,3513,76418,3481,144,0
1776431226723,2,3573,77760,3541,145,0
