wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430293753,1,0,0,1,0,0
1776430294753,1,90,1127,61,139,0
1776430295754,1,150,2358,121,141,0
1776430296755,1,210,3680,181,140,0
1776430297753,1,270,4945,241,142,0
1776430298753,1,330,6192,301,137,0
1776430299754,1,390,7480,361,137,0
1776430300754,1,450,8765,421,142,0
1776430301753,1,510,10041,481,140,0
1776430302753,1,570,11285,541,138,0
1776430303754,1,630,12552,601,138,0
1776430304755,1,690,13797,661,155,0
1776430305755,1,750,15062,721,137,0
1776430306753,1,810,16334,781,140,0
1776430307755,1,870,17583,841,140,0
1776430308755,1,930,18864,901,138,0
1776430309754,1,990,20152,961,140,0
1776430310754,1,1050,21450,1021,141,0
1776430311755,1,1110,22778,1081,141,0
1776430312754,1,1170,24135,1141,153,0
1776430313754,1,1230,25486,1201,141,0
1776430314755,1,1290,26823,1261,141,0
1776430315753,1,1350,28169,1321,142,0
1776430316754,1,1410,29505,1381,154,0
1776430317753,1,1470,30863,1441,153,0
1776430318753,1,1530,32225,1501,141,0
1776430319754,1,1590,33537,1561,157,0
1776430320754,1,1650,34859,1621,139,0
1776430321753,1,1710,36227,1681,154,0
1776430322754,1,1770,37564,1741,142,0
1776430323754,1,1830,38882,1801,138,0
1776430324753,1,1890,40223,1861,142,0
1776430325754,1,1950,41557,1921,139,0
1776430326754,1,2010,42910,1981,139,0
1776430327755,1,2070,44244,2041,142,0
1776430328754,1,2130,45567,2101,156,0
1776430329753,1,2190,46904,2161,140,0
1776430330755,1,2250,48258,2221,142,0
1776430331755,1,2310,49587,2281,140,0
1776430332754,1,2370,50905,2341,139,0
1776430333754,1,2430,52256,2401,158,0
1776430334753,1,2490,53624,2461,143,0
1776430335756,1,2550,54959,2521,143,0
1776430336754,1,2610,56286,2581,139,0
1776430337755,1,2670,57650,2641,158,0
1776430338753,1,2730,59003,2701,140,0
1776430339754,1,2790,60341,2761,141,0
1776430340755,1,2850,61688,2821,142,0
1776430341753,1,2910,63012,2881,154,0
1776430342755,1,2970,64352,2941,141,0
1776430343755,1,3030,65700,3001,139,0
1776430344753,1,3090,67016,3061,142,0
1776430345755,1,3150,68340,3121,155,0
1776430346754,1,3210,69689,3181,138,0
1776430347754,1,3270,71021,3241,139,0
1776430348756,1,3330,72341,3301,142,0
1776430349754,1,3390,73658,3361,139,0
1776430350753,1,3450,75001,3421,140,0
1776430351753,1,3510,76341,3481,138,0
1776430352755,1,3570,77641,3541,143,0
