wall_time_ms,player_id,latest_snapshot_tick,bytes_received_total,input_packets_sent_total,estimated_input_to_visible_delay_ms,interpolation_buffer_entries
1776430603959,2,0,0,1,0,0
1776430604959,2,90,1129,61,248,0
1776430605959,2,150,2364,121,248,0
1776430606960,2,210,3683,181,249,0
1776430607960,2,270,4948,241,249,0
1776430608962,2,330,6195,301,247,0
1776430609959,2,390,7484,361,247,0
1776430610959,2,450,8767,421,248,0
1776430611960,2,510,10040,481,248,0
1776430612961,2,570,11314,541,249,0
1776430613962,2,630,12565,601,249,0
1776430614959,2,690,13844,661,248,0
1776430615961,2,750,15139,721,247,0
1776430616959,2,810,16407,781,245,0
1776430617961,2,870,17667,841,248,0
1776430618960,2,930,18950,901,246,0
1776430619961,2,990,20245,961,246,0
1776430620959,2,1050,21524,1021,246,0
1776430621962,2,1110,22833,1081,246,0
1776430622960,2,1170,24176,1141,247,0
1776430623960,2,1230,25517,1201,249,0
1776430624961,2,1290,26857,1261,245,0
1776430625961,2,1350,28193,1321,247,0
1776430626962,2,1410,29517,1381,248,0
1776430627966,2,1470,30873,1441,250,0
1776430628959,2,1530,32239,1501,248,0
1776430629960,2,1590,33549,1561,244,0
1776430630959,2,1650,34872,1621,246,0
1776430631960,2,1710,36238,1681,248,0
1776430632959,2,1770,37577,1741,247,0
1776430633959,2,1830,38895,1801,246,0
1776430635364,2,1884,39950,1848,773,0
1776430635959,2,1914,40764,1884,257,0
1776430636959,2,1974,42114,1944,254,0
1776430637957,2,2034,43461,2004,255,0
1776430638959,2,2094,44786,2064,253,0
1776430639957,2,2154,46131,2124,255,0
1776430640956,2,2214,47494,2184,253,0
1776430641958,2,2274,48827,2244,253,0
1776430642958,2,2334,50145,2304,255,0
1776430643957,2,2394,51503,2364,257,0
1776430644958,2,2454,52864,2424,237,0
1776430645955,2,2514,54205,2484,253,0
1776430646958,2,2574,55550,2544,253,0
1776430647956,2,2634,56915,2604,237,0
1776430648955,2,2694,58268,2664,253,0
1776430649957,2,2754,59630,2724,256,0
1776430650956,2,2814,60983,2784,256,0
1776430651955,2,2874,62307,2844,252,0
1776430652955,2,2934,63664,2904,254,0
1776430653957,2,2994,65024,2964,254,0
1776430654956,2,3054,66337,3024,257,0
1776430655956,2,3114,67669,3084,255,0
1776430656956,2,3174,69041,3144,253,0
1776430657955,2,3234,70396,3204,254,0
1776430658954,2,3294,71720,3264,254,0
1776430659953,2,3354,73062,3324,250,0
1776430660954,2,3414,74404,3384,251,0
1776430661956,2,3474,75748,3444,253,0
1776430662955,2,3534,77088,3504,254,0
